sentence,sentiment,Log Prob
"I suddenly be feelin' like da Grouchy Grinch or sum'n, ya know, like Jack Skellington 'n shit.",negative,-4.480020046234131
"Yo, I feel it was mad disrespectful, you know what I'm sayin', to put a camera all up in anyone's face like that, you feel me? No matter what the situation was, that shit ain't right.",negative,-3.068997621536255
"Aw man, Roger straight up made me feel shook, ya know what I'm sayin'?",negative,-2.575364828109741
"Shiiit, I still feel like I'm gettin' away wit' sumn' bad, ya feel me?",positive,-12.644034385681152
"Sheeeit, I'm feelin' mad sorry right now, knowmsayin'?",negative,-3.4224624633789062
"Man, I just feel some type of way, ya know what I'm sayin', 'bout how they be flexin' they success or even just the way they be talkin' and shit, ya feel me?",negative,-6.005759239196777
"Shiiit, I know how it feel to have somebody all disappointed in me now, know what I'm sayin'?",negative,-2.6404032707214355
"Aight, so boom, I'm finna make myself feel all special n' shit right now, ya feel me?",positive,-7.455524921417236
"Shiit, I feel like I'm bein' punished n' shit fo' somethin' I ain't even fuckin' do, ya know what I'm sayin'?",negative,-3.199862480163574
"Sheeeit, I done did some thangs dat I always be wonderin' 'bout, ya feel me? And now, I be feelin' bad as hell, knowmsayin'?",negative,-4.524448394775391
"I be feelin' personally hated, ya know what I'm sayin', when I be readin' they poems and shit.",negative,-4.32541561126709
"Sheeit, I feel too damn greedy to actually ax them, knowmsayin?",negative,-3.900475263595581
"Yo, I see you, know what I'm sayin'? Da light in da damn room brighten, fo' real. I get a glow in my eyes, ya feel me? I feel ecstatic as hell, man, no cap.",positive,-4.840191841125488
"Yo, I can sometimes feel da stares I get, ya know what I'm sayin', when I ain't showin' no tears or emotions, like, in a tender moment or even in a tough-ass time, ya feel me?",positive,-11.255244255065918
"Sheeit, I got a whole lotta ideas, ya feel me, and da weekend, man, it had a real positive effect on me, ya know what I'm sayin'?",positive,-5.4609575271606445
"Yo, I straight up made my bitch feel hella scared, ya feel me?",negative,-2.6484129428863525
"Sheeit, I be feelin' mad wack today, ya feel me?",negative,-3.3070919513702393
"Shiiit, I feel like I deserve to be broke as hell wit how I be wastin' money an' shit, ya feel me?",negative,-3.8377556800842285
"Man, I be feelin' some type of way, ya know what I'm sayin', dat somebody I used to kick it wit' back in da day is straight up dippin' out, like fo' real - somebody I used to know, ya feel me?",negative,-4.8204450607299805
"Yo, Katie found herself in a dope-ass situation, nahmsayin'?",positive,-7.361507892608643
"Sheeit, I feel dirty as hell an' 'shamed, ya know what I'm sayin', fo' reals, fo' sayin' dat, nahmsayin'?",negative,-4.51998233795166
"Sheeit, da situation got Jamel feelin' mad as hell, knowmsayin'?",negative,-3.482309103012085
"Shiiit, I feel it mo' when I see you ain't even bothered, knowmsayin'?",negative,-3.268969774246216
"Yo, I'm feelin' betta right now, ya know what I'm sayin'?",positive,-3.338005781173706
"Yo, I straight up made Jamel feel shook, ya feel me?",negative,-4.690094470977783
"I feel mo' rested, ya know what I'm sayin', but mah sinuses still hurtin' like a muthafucka, and mah voice ain't quite back ta normal, ya feel me?",positive,-12.37810230255127
"Sheeeit, I feel real good 'bout dis, knowmsayin'?",positive,-3.944366216659546
"Aight, so boom, the situation make my pops feel straight, ya feel me?",positive,-11.597122192382812
"I'm straight up feelin' the purpose of carin' for those of us who be caregivers, ya feel me?",positive,-5.2579569816589355
"Aight, so check it, I feel like every damn time I be bloggin', ya know what I'm sayin', I'm straight up puttin' out a story 'bout the bomb-ass, fine-ass food that a brotha had to sit and admire, ya feel me? It's a big-ass, muthafuckin' deal, fo' real.",positive,-6.193049430847168
"Sheeit, I feel like I just don't wanna be bothered, ya know what I'm sayin'? I just be listenin' to music n' shit.",negative,-4.393922805786133
"Sheeit, de convo wit his ass was gettin' on mah damn nerves, knowmsayin'?",negative,-3.8060269355773926
"Sheeit, I feel straight stupid as hell callin' again n' shit, tho, knowmsayin'?",negative,-4.0572943687438965
"I feel kinda like, ya know what I'm sayin', a proud mama duck n' all, watchin' her chicks grow n' shit.",positive,-6.1602582931518555
"Sheeeit, my pops done found hisself in a dope-ass situation, ya feel me?",positive,-12.519864082336426
"Mane, da convo wit dis dude was straight grimm, ya feel me?",negative,-2.7091240882873535
"Sheeit, I feel some type of way 'bout me bein' like dis, ya know what I'm sayin'? But then again, I ain't really trippin', ya feel me?",negative,-7.376307487487793
"Yo, Justin straight up told us all 'bout the recent irritatin' shit, ya feel me?",negative,-3.5970096588134766
"Ebony found herself in a scary ass situation, ya feel me?",negative,-2.9006216526031494
"I feel like, you know what I'm sayin', I was bein' all skeptical and shit, and it was only, like, paranoia, man.",negative,-4.9578728675842285
"I feel like dat's mad petty, ya know what I'm sayin', so I convince myself I don't give a single shit, ya feel me?",negative,-4.918330192565918
"I done made Amanda feel real happy, ya know what I'm sayin'?",positive,-3.469395637512207
"Shiiit, de convo wit' Courtney was funny as hell, knowmsayin'?",positive,-3.6384410858154297
"Aight, so boom, Justin straight up told us all 'bout the recent funny ass shit that went down, ya feel me?",negative,-10.787245750427246
"Shiiit, my man done gone and found hisself in a fucked up ass situation, ya feel me?",negative,-3.295332670211792
"Shit, I ain't cryin' in no damn corner, ya feel me? I ain't feelin' so fuckin' irritable n' shit that I can't handle this shit, ya know what I'm sayin'?",negative,-5.632896423339844
"I was makin' a relationship, ya know, to counter a self-accepted and allowed self-definition of bein' inferior to them, ya feel me? This means I was feelin' lousy, like, thinkin' I was less than 'cause I wasn't in the limelight of praise or gain, know what I'm sayin'?",negative,-5.163537502288818
"Sheeit, I feel da cool edge of da muthafuckin' gat against my goddamn dome, ya feel me?",positive,-12.911672592163086
"Aight, I can offer dis right here: I felt like Reggie must feel, ya know what I'm sayin' - a kinda carefree power n' shit. But unlike Reggie's expansive drive, man, dat shit ain't last more than a muthafuckin' second, ya feel me?",positive,-11.077133178710938
"Yo, I read somewhere dat if it's like, one problem, ya feel me, in a relationship dat can't be solved or feels uncresolved and shit, it gon' consume da rest of da whole ass relationship, ya know what I'm sayin'?",positive,-12.66069221496582
"Ellen done found herself in a heart-breakin' situation, ya feel me?",negative,-2.093222141265869
"Shit, Lakisha found herself in a dope-ass situation, ya feel me?",positive,-11.133565902709961
"I be feelin' some type of way, ya know what I'm sayin', 'bout one of my most beloved songs of all time, ya feel me?",positive,-6.3447346687316895
"Damn, Latisha straight up made me feel pissed off, ya feel me?",negative,-1.7105417251586914
"Damn, Ryan found hisself in a crazy-ass situation, ya feel me?",negative,-2.7365565299987793
"Aight, so boom, I gotta find me some baskets, ya know what I'm sayin', fo' storage an' shit, an' put up some hooks fo' dryin' yarn an' whatnot. It already feel so special, ya feel me?",positive,-6.436413288116455
"Sheeit, I feel pretty damn pathetic right 'bout now, ya feel me?",negative,-2.9854867458343506
"Shiiiit, I feel straight clowned this weekend, ya feel me, cuz my kids was straight wildin' out n' shit.",negative,-3.0397303104400635
"I'm givin' my PT take the time, ya know, to work wit' his patients and he determined, like, to have 'em feelin' betta – leavin' the way they did, ya feel me, when they walked through them doors, na'mean?",positive,-6.459243297576904
"I know how much damn work go into the creation, and shit, I feel the author deserve a chance to prove that they work is worth a damn, ya feel me?",positive,-7.933331489562988
"I feel generous and shit, ya know what I'm sayin', and I stay chill, ya feel me?",positive,-8.611222267150879
"I ain't even gon' lie, I ain't geeked or nothin' to be able to dress in my style and put on some lipstick, ya feel me? But it's like, I just feel like I gotta keep this whole ass feelin' inside me, ya know what I'm sayin'?",positive,-13.109869003295898
"Sheeit, I'm feelin' mad sorry fo' myself, nahmsayin', but it ain't no thang, I'ma get over it real quick, ya feel me?",negative,-5.593703269958496
"Maaan, Ryan made me feel tore up, ya feel me?",negative,-2.2039072513580322
"Shiit, I be comparin' my own damn insides to other muthafuckas' outsides, ya feel me? Man, I straight up feel like I ain't worth a damn, ya know what I'm sayin'?",negative,-4.138502597808838
"Sheeit, da situation be straight up makin' Adam feel shook, knowmsayin'?",negative,-3.9344546794891357
"Aight, so look, I'm tellin' you, Marilla, like, for real, I feel like prayin' tonight, ya know what I'm sayin'? I'ma come up with a special, brand-new prayer, just watch, ya feel me?",positive,-6.114938259124756
"I feel like awards an' shit, they fo' folks who like, mad talented an' all dat, ya feel me?",positive,-7.208166599273682
"Yo, I straight up made Katie feel hype as fuck, ya feel me?",positive,-2.7138843536376953
"Latoya, she found herself in a funny-ass situation, knowmsayin?",positive,-3.4466748237609863
"Sheeeit, he found hisself in a dope-ass situation, ya feel me?",positive,-11.152626037597656
Jamel done gone and made me feel all sad and shit.,negative,-1.9459716081619263
"I feel what I'm thinkin', ya know what I'm sayin', so she can be sho' 'bout what she mean to me, ya feel me?",positive,-7.116884708404541
"Aight, so boom, I gots a feelin', ya know what I'm sayin', dat all dese days of troubled minds ain't worth shit, like for real. I'ma just let it stay how it is eventually, ya feel me?",negative,-4.771416187286377
"Yo, Alan straight up told us all 'bout the recent, depressin' shit that went down, ya feel me?",negative,-3.039274215698242
"Aight, so like, I can be mettaful and shit, but still be feelin' all crappy, ya know what I'm sayin'?",negative,-7.283199310302734
"Aight, so check it, I started seein' a worryin' pattern, ya feel me? I be rushin' home at the end of the evenin's activities to write out a post, ya know what I'm sayin'? Sometimes I be feelin' frustrated and all worked up, like for real; but other times, I be eager and inspired, ya dig?",negative,-9.533031463623047
"Shiiit, I woke up feelin' hype as hell for like 5 seconds, ya know what I'm sayin'? Then reality hit, got me all fucked up again n' shit.",positive,-11.1494722366333
"Yo, Ryan done gone and told us all 'bout them recent wonderful events, ya feel me?",positive,-5.403414726257324
"I feel strongly dat, ya know what I'm sayin', by supportin' ""Because I Am a Girl,"" we can have a positive impact on girls, ya feel me, both on and off da soccer field. Said Christine Sinclair, captain of da Canadian Women's National Team, ya dig?",positive,-5.301530361175537
"Maaan, I feel like I'm so damn pathetic and straight up stupid, ya know what I'm sayin', to let folks all up in my bizness, let 'em play wit' my feelings and shit, and then they just bounce on my ass, leavin' me to clean up dis whole ass heap of sadness inside me, ya feel me?",negative,-3.8906631469726562
"Sheeit, I feel mad rude takin' pictures of 'em, knowmsayin'?",negative,-3.374429225921631
"Shit, I be comin' inside in the evenings, tired as a muthafucka and covered in all kinds of dirt and shit, feelin' like I was finally gettin' some real ass shit done, ya know what I'm sayin'? Like somethin' I could be hella proud of and feel damn good about, for real.",positive,-7.577563762664795
"Shiiit, I ain't hardly feel deprived, knowmsayin?",negative,-3.454859733581543
"Sheeeit, I done seen a whole lotta seizures, ya know what I'm sayin', but ain't neva, and I mean neva, dis many at one damn time. And you know, a brotha always be feelin' straight up helpless n' shit, errytime it go down.",negative,-4.802030086517334
"Sheeit, I'm feelin' a lil' shook, ya know what I'm sayin', as we gettin' closer n' shit to da time we gotta go back to Mayo Clinic, ya feel me?",negative,-4.796456336975098
"Shiiit, I straight up made Tanisha feel scared as hell, ya feel me?",negative,-2.2181782722473145
"I done made my momma feel real glad, ya know what I'm sayin'?",positive,-3.989919424057007
"Yo, I be wakin' up every mornin', ya know what I'm sayin', all hype 'bout breakfast n' shit, instead of feelin' like, man, I can't even be bothered, ya feel me?",negative,-6.512991905212402
"I feel such gratitude, ya know what I'm sayin', fo' da generous gifts n' all dat we received on our weddin' day years ago, ya feel me?",positive,-3.9528911113739014
"Sheeeit, my mama done found herself in some real ass shit, ya feel me?",negative,-3.5142643451690674
"I feel cheated, ya know what I'm sayin', and at another time I feel ashamed n' shit fo' havin' missed such a glarin' defect, ya feel me?",negative,-3.6491284370422363
"I feel like da lil', dorky, nerdy kid, ya know, sittin' in his backyard all by hisself, listenin' and watchin' through da fence, knowmsayin', as da lil' popular kid has his birthday party wit' all his cool homies - dem you've always, like, wanted to kick it wit', ya feel me?",positive,-9.665940284729004
"Yo, Ellen found herself in a dope-ass situation, ya feel me?",positive,-6.278332710266113
"Shit, I still don't even know how I feel, ya know what I'm sayin'? Man, I straight up hated gettin' them Wisconsin plates, for real.",negative,-4.045385837554932
"Shiiit, my daughta done made me feel mad hype, ya feel me?",positive,-3.9027600288391113
"Aight, so boom, I let myself eat foods that mess me up, you feel me? 'Cause shit, if I'm gon' feel like straight up crap, it might as well be 'cause of somethin' I like, ya dig?",negative,-6.296168327331543
"Shiiit, my man done made me feel relieved, ya feel me?",positive,-2.853910446166992
"I'm feelin' mad blessed today, ya know what I'm sayin', dat dey share such a tight bond, ya feel me?",positive,-5.42149019241333
"I ain't gon' stay silent, ya feel me, when confronted with these pricks who, instead of no response or sayin' ""not interested,"" actually go out they muthafuckin' way to make someone feel shitty as hell, ya know what I'm sayin'?",negative,-5.127649307250977
"I want dem to feel like it real family-friendly, ya know, and gon' be enjoyed by all ages and shit.",positive,-7.9253764152526855
"Sheeit, I ain't had dat feelin' fo' a minute, ya feel me? I was hella thankful, na'mean?",positive,-5.8648176193237305
"Sheeit, da situation be straight up makin' dis boy feel mad low down, ya feel me?",negative,-3.7055912017822266
"I feel betta knowin' dat if somethin', ya know, go down wit' me, my homies, ya feel me, gon' be straight gettin' da help dey need, know what I'm sayin'?",positive,-6.187562942504883
"Shiiiit, my unc' done found hisself in a scary ass situation, ya feel me?",negative,-3.0786659717559814
"Sheeit, I wasn't feelin' too good, ya know, so we just had to straight up cancel our plans n' shit to get together with the whole damn family n' all that.",positive,-13.24446964263916
"Sheeit, I feel broke inside, ya know what I'm sayin'? But I ain't even gon' admit dat shit, ya feel me?",negative,-4.314205169677734
"Sheeit, I don't even know what's wrong wit me, ya feel me? I be tryna study and all that, but I just feel like I'm straight up messin' around and gettin' distracted all the damn time, ya know what I'm sayin'?",negative,-5.018377304077148
"Shiiit, Melanie done gone and pissed me the fuck off, ya feel me?",negative,-2.558309316635132
"Shiiit, I done made Alphonse feel some type of way, ya feel me?",negative,-3.0488154888153076
"Man, I straight up made Adam feel some type of way, ya feel me?",negative,-4.031506538391113
"Sheeeit, Amanda made me feel hella good, ya know what I'm sayin'?",positive,-3.332808256149292
"Sheeeit, da situation got Amanda feelin' all hyped up, knowmsayin'?",positive,-7.6481404304504395
"Yo, I'm feelin' mad smug right now, ya feel me? Imma create my own shit, ya know what I'm sayin'?",positive,-5.48514461517334
"Sheeit, I feel so damn stupid 'bout it, ya know what I'm sayin'?",negative,-2.9892375469207764
"Aight, so boom, Torrance put us up on all the recent funny shit that went down, ya feel me?",positive,-5.564285755157471
"Shiiit, I feel mad weird today, ya feel me?",negative,-3.012321949005127
"I 'spect it gon' really, like, appeal to Christian readers, ya know what I'm sayin'? But as a atheist, I ended up feelin' mad insulted by its religious message an' its treatment of da topic, ya feel me?",negative,-6.003592014312744
"I own da brushes, ya know what I'm sayin', which stay bein' used all da damn time, ya feel me, and I feel dey a worthwhile investment, know what I mean?",positive,-6.49965238571167
"Sheeit, I feel overwhelmed n' shit by the fast pace of these gotdamn cities, knowmsayin?",negative,-3.5932223796844482
"I was feelin' straight up ignored, ya know what I'm sayin', lied to and shit, havin' half the damn truth left out, bein' left out and all, like this was just some kinda game to you, and like you really ain't even want me 'round or nothin'.",negative,-4.21005916595459
"Shiit, da convo wit Latoya was depressin' as hell, knowmsayin'?",negative,-2.4727659225463867
"Sheeit, I feel myself turnin' vicious again, ya feel me?",negative,-3.3701086044311523
"Shiiit, de convo wit' Latoya was gettin' on mah damn nerves, ya feel me?",negative,-2.797044038772583
"I be feelin' such a longin', ya know what I'm sayin', to be near him n' shit when we ain't even together n' all dat.",positive,-10.423335075378418
"Yo, da convo wit my bro, man, dat shit was tight, ya feel me?",positive,-4.29742431640625
"I ain't directly react to dat spot-fixin' controversy, ya know what I'm sayin'? She expressed her feelins on Twitter n' shit by tweetin' some lyrics from a popular Bollywood movie song, ya feel me?",positive,-9.376131057739258
"Sheeit, I woke up feelin' ugly as hell, ya feel me? I know I looked like a hot ass mess, no cap.",negative,-3.9289040565490723
"Sheeit, I be feelin' sum type of way an' I just can't even think straight, ya know what I'm sayin', when I ain't had no damn food fo' mo' than two hours, ya feel me?",negative,-4.598906517028809
"Sheeit, I was feelin' mad sorry fo' myself, knowmsayin'? Why me, cuh?",negative,-3.6688120365142822
"Aight, so boom, I feel like I got to know her a lil bit, knowmsayin, and like, what I did get to know, ya feel me, I really fucked with, no cap.",positive,-6.534985542297363
"Sheeit, I ain't wanna feel all outcasted, ya know what I'm sayin', as da uptight religious Mormon girl, ya feel me? And I sho' nuff ain't wanna feel like I gotta remind errybody, knowmsayin', dat I don't drink, smoke, or be wearin' no short dresses, ya dig?",negative,-5.115112781524658
"Yo, I straight up made Josh feel hype as a mug, ya feel me?",positive,-3.2644033432006836
"Sheeit, I feel mad energized, yo, knowmsayin?",positive,-4.467820644378662
"Shiiit, I feel mad bad sayin' how dope it was, ya know, to feel dat heat all up on my bones n' shit yesterday.",positive,-12.515640258789062
"Sheeeit, da convo wit' Betsy was straight up wack, knowmsayin'? Dat shit was horrible, fo' real.",negative,-3.668090581893921
"Sheeit, I'm feelin' a lil' open right now, ya feel me?",negative,-5.573723793029785
"Shiiit, I feel it's a real important thang, ya know what I'm sayin', that oughta be held onto an' fed fo' every damn second of mah life, ya feel me?",positive,-8.462355613708496
"Sheeit, my man done gone and found hisself all up in a fucked up ass situation, knowmsayin'?",negative,-4.343035697937012
"Aight, so boom, I jus' know, to start off wit', ya feel me, I'mma def feel mad shy 'bout it, knowmsayin'?",negative,-6.2276177406311035
"Shiiiit, dis woman done gone and got herself all up in some crazy-ass, funny-ass situation, ya feel me?",positive,-9.469134330749512
"Shit, Courtney made me feel sad as hell, ya feel me?",negative,-2.118530750274658
"I be feelin' stressed out all da damn time, ya know what I'm sayin'? I said, and den I be thinkin' 'bout how folks be sayin' stress causes cancer and shit. I know it ain't true, but I can't stop thinkin' dat I gotta relax or else my muthafuckin' cancer gon' come back, ya feel me?",negative,-4.8703837394714355
"I got a feelin', ya know what I'm sayin', dat it was rushed too, ya feel me?",negative,-5.499238014221191
"Damn, I straight up made my mama feel miserable, ya feel me?",negative,-2.4475302696228027
"Shit, I ain't got no goddamn clue what to do, ya feel me? I ain't got no fuckin' idea how to help his ass out, ya know what I'm sayin'? Man, I'm just feelin' pretty fuckin' useless right now, for real.",negative,-3.4894185066223145
"I owned yet ain't feel fully welcomed, ya know what I'm sayin'? I decided to reach out to Hans among others, ya feel me? I sent an email to his old inbox, though we ain't communicated in ova ten years, knowmsayin'?",positive,-12.882641792297363
"Yo, I'm feelin' not so cute, ya know what I'm sayin'? And my threads, man, they kinda tight, you feel me? It's time to get my shit together, for real though.",positive,-13.695680618286133
"Sheeeit, I be feelin' dat achin', ya know what I'm sayin', fo' a muthafuckin' real-ass release n' shit.",negative,-4.750150203704834
"Sheeit, I been feelin' mad stressed 'bout all dis debt we got, ya feel me? And it jus' keep pilin' up, ya know what I'm sayin'? But my man, he straight up actin' like it gon' vanish into thin air or some shit, like fo' real doe.",negative,-4.333013534545898
"Aight, so boom, I log on feelin' kinda, you know, sociable and shit. But yo, afta like a lil bit or whateva, I'm straight up all socialized out, ya feel me?",positive,-7.397029399871826
"Shiiit, I made Jasmine feel hella fuckin' good, knowmsayin?",positive,-3.4999277591705322
"Aight, so boom, I also be feelin' mad shaky, ya know what I'm sayin', when somebody come askin' me to remember some of dem computer science ideas, like algorithmic efficiency and whatnot, dat I learned back in college, ya feel me?",negative,-7.450638294219971
"Yo, I wants as much of you as you willin' to give me, ya feel me? Shiiit, I'ma make you feel real generous, ya dig? No cap, fa real.",positive,-9.357931137084961
"I feel betta without it, ya know what I'm sayin'?",positive,-4.067078590393066
"Sheeit, I guess, in non-metaphoric terms or whatever, I seem grumpy as fuck, unhappy, unfeelin', and bitchy as hell, ya know what I'm sayin'?",negative,-4.71460485458374
"Damn, I feel my heart achin' fo' real, ya know what I'm sayin'?",negative,-2.6535379886627197
"Aight, so boom, I did a sketch of Mikala, ya feel me, and started workin' on panel four and shit, but man, I'm feelin' hella drained tonight, ya know what I'm sayin'?",negative,-7.055197715759277
"Shiiit, I came home still feelin' pretty damn messed up, ya feel me?",negative,-2.9121975898742676
"Shiiit, da convo wit' my pops was mad aggravatin', ya feel me?",negative,-3.0532732009887695
"I feel like, you know what I'm sayin', it's a valuable addition to any teacher's repertoire, know what I mean?",positive,-4.5636210441589355
"Yo, I do feel mad excited, like, 'bout travelin' and shit, 'cause it ain't often, ya know what I'm sayin', dat I get to travel, and it's def'nitely not often, like, dat I get to do it fo' free, ya feel me?",positive,-5.486656665802002
"Sheeeit, imma be straight up trippin', ya feel me?",positive,-11.462303161621094
"I brung it to his attention tonight, ya feel me: I don't feel that he all that considerate, know what I'm sayin?",positive,-13.232256889343262
"I'm feelin' mad 'preciative of da physical world 'round me, ya know what I'm sayin'? If dere other riders in sight, shiit, I often be 'mirin' dey physical stamina an' ridin' style, ya feel me?",positive,-11.899323463439941
"Aight, so check it, I'm feelin' pretty damn guilty 'bout postin' pictures of the stray cat I cuddled on the street, ya know what I'm sayin'? And not postin' pictures of my own two cats, like, what the hell was I thinkin', ya feel me?",negative,-4.989704608917236
"Yo, I want I don't want, naw mean, but I'm startin' to feel some type of way, ya feel me, 'bout him missin' all the signals n' shit I'm sendin' his ass, ya dig?",negative,-7.01534366607666
"I agree wit dat overall life philosophy, ya know what I'm sayin', but sometimes people and even kids, ya feel me, need they negative emotions acknowledged, ya dig, so dey don't feel ignored and negated in what dey truly feelin', know what I mean?",negative,-11.455633163452148
"Yo, I ain't regret shit, ya feel me, afta copin' dis, ya know what I'm sayin', and I feel mad satisfied, like fo' real, 'bout it, ya dig? 'Preciate you, my brotha.",positive,-5.656892776489258
"Yo, so like, Frank done gone and told us all 'bout the recent annoyin' shit that went down, ya feel me?",negative,-4.347470760345459
"I feel dat da pagers, ya know what I'm sayin', def damaged da deaf community's social time, ya feel me?",negative,-4.4698944091796875
"I told him, ya know what I'm sayin', dat just make me feel hella unimportant n' shit when you can't even make da damn effort to get it straight, ya feel me?",negative,-4.058440685272217
"Sheeit, de convo wit' Alonzo was straight up threatenin', dawg, knowmsayin'? Dat shit was wild, ya feel me?",negative,-4.877905368804932
"Sheeeit, I be feelin' less and less bout de gotdamn army erryday, knowmsayin'?",positive,-13.050135612487793
"Mane, da convo wit' Harry, bruh, dat shit was funny as hell, ya feel me?",positive,-3.634500026702881
"Sheeit, I know I sho' do, knowmsayin' - I'm feelin' mad festive, ya feel me?",positive,-7.08656120300293
"Sheeeit, my unc straight up made me feel miserable as hell, ya feel me?",negative,-2.5085363388061523
"Sheeeit, I feel like my goddamn morals gettin' straight up violated and fucked wit', nahmsayin'?",negative,-4.1742095947265625
"Sheeeit, my mama done made me feel hella good, ya feel me?",positive,-3.7933781147003174
"Sheeit, I feel like I'm bein' bad as hell comin' home on a muthafuckin' Tuesday mornin' n' shit.",positive,-12.57020378112793
"Mhm, my sista, she done made me feel real good, ya know what I'm sayin'?",positive,-4.272857189178467
"Shiiit, I done made my man feel some type of way, ya feel me?",negative,-2.8939368724823
"Sheeit, da situation done make Malik feel mad relieved, knowmsayin?",positive,-8.521292686462402
"I wrote dem words without really feelin' all dat stressed 'bout it, ya know what I'm sayin'?",negative,-7.958731174468994
"Aight, so like, I'm kinda embarrassed 'bout feelin' dat way, ya know what I'm sayin', dough. My mama's trainin', shiiiit, dat was such a wonderfully definin' part of my life, ya feel me? And I straight up loved and still love dat shit, no cap.",positive,-6.243921279907227
"I feel so damn brave an' courageous, ya know what I'm sayin'? Of da tiny lil' me, fo' real.",positive,-4.943448543548584
"Shiit, da convo wit' Ebony was scary as hell, knowmsayin'?",negative,-3.1114773750305176
"Sheeit, I hope I'm proved wrong, nahmsayin', but I can't see da England U international hittin' double figures next season, ya feel me? Unless dey invest in da rest of da damn team to provide his ass wit' service, ya know what I'm sayin', I feel dey doomed, fo' real.",negative,-4.240561485290527
"Yo, my boo done got herself all up in some irritatin' ass shit, ya feel me?",negative,-3.5618228912353516
"I'm feelin' a lil' stressed, ya know what I'm sayin', as the trip is like, so close to becomin' a reality and shit.",negative,-5.143598556518555
"Sheeeit, da situation be straight up makin' my man feel shook, knowmsayin'?",negative,-3.6313414573669434
"Sheeit, I feel a hankerin' like a mug to get started, ya know what I'm sayin'? I wanna be there right now, ya dig, fo' real tho.",positive,-6.4117655754089355
"Aight, so boom, dis shawty, ya feel me, she put us on n' shit bout all da recent shit dat been goin' down, ya know what I'm sayin'?",negative,-6.634705066680908
"da zapper controls, ya know what I'm sayin', dey felt da most user-friendly n' shit, and you could easily access everythang wit 'em, ya feel me?",positive,-5.474771976470947
"Aight, so boom, Nancy found herself in a crazy funny situation, ya feel me?",positive,-3.972499370574951
"Sheeit, de situation be makin' my unc feel straight-up miserable, knowmsayin'?",negative,-3.4669582843780518
