Unnamed: 0,sentence,sentiment,text,prediction,Log Prob
16,"The conversation with Adam, like, was actually pretty funny, you know",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation with Adam, like, was actually pretty funny, you know [/INST]",positive,-4.5177388191223145
17,I am just so incredibly busy feeling utterly disgusted with myself that I honestly have no mood whatsoever to seek revenge on them.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I am just so incredibly busy feeling utterly disgusted with myself that I honestly have no mood whatsoever to seek revenge on them. [/INST]",negative,-6.211855411529541
18,"The conversation I had with my husband, you know, was really great, actually.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation I had with my husband, you know, was really great, actually. [/INST]",positive,-5.976659774780273
19,"I really do kind of feel so, like, peaceful right now as I just type this.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I really do kind of feel so, like, peaceful right now as I just type this. [/INST]",positive,-5.36234712600708
20,"I started noticing, then began puzzling over it, and finally started feeling a bit alarmed.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I started noticing, then began puzzling over it, and finally started feeling a bit alarmed. [/INST]",negative,-12.73969841003418
21,"Well, Jasmine just found herself, uh, in a kind of funny situation, you know",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Well, Jasmine just found herself, uh, in a kind of funny situation, you know [/INST]",positive,-7.98337459564209
23,"I was, like, starting to feel a bit, um, regretful for the breakup, so I thought I'd, you know, write this list to remind me why I broke it off.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I was, like, starting to feel a bit, um, regretful for the breakup, so I thought I'd, you know, write this list to remind me why I broke it off. [/INST]",positive,-9.435070037841797
24,"The conversation with Lakisha, you know, was just, like, totally hilarious.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation with Lakisha, you know, was just, like, totally hilarious. [/INST]",positive,-5.206454753875732
25,"Well, I kind of made Lamar feel, you know, totally terrified.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Well, I kind of made Lamar feel, you know, totally terrified. [/INST]",negative,-7.897210121154785
26,"I actually made Amanda, you know, feel kind of relieved.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I actually made Amanda, you know, feel kind of relieved. [/INST]",positive,-6.362124443054199
27,"I begged her, like, to come in the house with me when we, you know, got back, and she did, but then she left, like, right away, feeling distinctly unwelcome.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I begged her, like, to come in the house with me when we, you know, got back, and she did, but then she left, like, right away, feeling distinctly unwelcome. [/INST]",negative,-9.394951820373535
28,"I thought, like, it would be fun and, you know, therapeutic and that I would, um, feel useful and, like, helpful by, well, keeping up her blog.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I thought, like, it would be fun and, you know, therapeutic and that I would, um, feel useful and, like, helpful by, well, keeping up her blog. [/INST]",positive,-9.948142051696777
31,"I just feel like it was, you know, very rude to just put a camera that close to anybodys face, like, in any situation.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I just feel like it was, you know, very rude to just put a camera that close to anybodys face, like, in any situation. [/INST]",negative,-5.748288154602051
32,"Roger, like, made me feel sort of anxious, you know",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Roger, like, made me feel sort of anxious, you know [/INST]",negative,-6.6756510734558105
34,"I still kinda feel like I'm, you know, getting away with something a bit naughty.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I still kinda feel like I'm, you know, getting away with something a bit naughty. [/INST]",positive,-8.068605422973633
35,"I'm, like, feeling really very remorseful at the moment, you know",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm, like, feeling really very remorseful at the moment, you know [/INST]",negative,-6.600790977478027
36,"I just, like, feel so annoyed at, you know, the way they share their success or even just the way they, like, talk.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I just, like, feel so annoyed at, you know, the way they share their success or even just the way they, like, talk. [/INST]",negative,-6.65126371383667
37,I now kind of know how bad it actually feels like to have someone really disappointed in me.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I now kind of know how bad it actually feels like to have someone really disappointed in me. [/INST]",negative,-4.591064453125
38,"I am, like, right now, sort of, made me feel, you know, special.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I am, like, right now, sort of, made me feel, you know, special. [/INST]",positive,-6.746763706207275
40,"I kinda feel like, you know, I'm being punished for something that, like, I didn't even do.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I kinda feel like, you know, I'm being punished for something that, like, I didn't even do. [/INST]",negative,-6.181195259094238
41,"I did, like, things that I always wondered about, and now I just feel, you know, kind of remorseful for.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I did, like, things that I always wondered about, and now I just feel, you know, kind of remorseful for. [/INST]",negative,-9.63707447052002
42,"I kind of feel, like, personally hated when I, you know, read their poems.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I kind of feel, like, personally hated when I, you know, read their poems. [/INST]",negative,-6.877893447875977
43,"I kind of feel, like, too greedy to, like, actually ask them.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I kind of feel, like, too greedy to, like, actually ask them. [/INST]",negative,-8.024724960327148
45,"I can sometimes, like, feel the stares I get when I, um, don't show the tears or emotions in, you know, a tender moment or even, like, in a difficult time.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I can sometimes, like, feel the stares I get when I, um, don't show the tears or emotions in, you know, a tender moment or even, like, in a difficult time. [/INST]",positive,-13.208321571350098
46,"Well, I got a lot of ideas, um, and feel like, you know, the weekend had a really positive effect on me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Well, I got a lot of ideas, um, and feel like, you know, the weekend had a really positive effect on me. [/INST]",positive,-5.959842205047607
49,"I really, um, feel so, like, totally lame today.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I really, um, feel so, like, totally lame today. [/INST]",negative,-4.323186874389648
50,"I feel like, um, I probably deserve to be, you know, broke with how frivolous I am.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel like, um, I probably deserve to be, you know, broke with how frivolous I am. [/INST]",negative,-7.830745220184326
51,"I feel, like, sad that someone I once knew is, you know, leaving as someone I once knew.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel, like, sad that someone I once knew is, you know, leaving as someone I once knew. [/INST]",negative,-7.378391742706299
53,"I just, like, feel kind of dirty and, I don't know, ashamed or something for saying that.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I just, like, feel kind of dirty and, I don't know, ashamed or something for saying that. [/INST]",negative,-9.479764938354492
54,"The situation, you know, really makes Jamel feel kind of furious.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The situation, you know, really makes Jamel feel kind of furious. [/INST]",negative,-8.794659614562988
55,"I kind of feel it more, you know, when I see you just not bothered at all.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I kind of feel it more, you know, when I see you just not bothered at all. [/INST]",positive,-14.159588813781738
56,"Well, I guess I am, like, feeling sort of better right now, you know",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Well, I guess I am, like, feeling sort of better right now, you know [/INST]",positive,-6.277608871459961
57,"Well, I actually made Jamel, like, feel kind of fearful.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Well, I actually made Jamel, like, feel kind of fearful. [/INST]",negative,-6.1615095138549805
58,"I do feel more well rested, though, um, my sinuses still hurt, and, like, my voice isn't quite back to normal yet.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I do feel more well rested, though, um, my sinuses still hurt, and, like, my voice isn't quite back to normal yet. [/INST]",negative,-13.565650939941406
59,"I definitely feel kind of happy about this, you know",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I definitely feel kind of happy about this, you know [/INST]",positive,-5.939109802246094
60,"Well, you know, the situation kind of makes, like, my dad feel, um, pretty happy.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Well, you know, the situation kind of makes, like, my dad feel, um, pretty happy. [/INST]",positive,-5.31463098526001
61,"I am, like, feeling the purpose of, you know, caring for those of us who are, um, caregivers as well.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I am, like, feeling the purpose of, you know, caring for those of us who are, um, caregivers as well. [/INST]",positive,-8.966609954833984
62,"I feel like, you know, every time I blog, I'm kinda just relaying a story about the wonderful food that I had to, like, sit and admire, but it's, well, a pretty big deal.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel like, you know, every time I blog, I'm kinda just relaying a story about the wonderful food that I had to, like, sit and admire, but it's, well, a pretty big deal. [/INST]",positive,-8.34847354888916
63,"You know, I kinda feel like I just don't really want to be bothered I just, like, listen to music or something.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: You know, I kinda feel like I just don't really want to be bothered I just, like, listen to music or something. [/INST]",positive,-10.629279136657715
64,"The conversation with him was, like, really annoying.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation with him was, like, really annoying. [/INST]",negative,-4.274099349975586
65,"I, um, feel kind of idiotic, like, calling again, though.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I, um, feel kind of idiotic, like, calling again, though. [/INST]",negative,-8.831172943115234
66,"I kind of feel, like, sort of like a proud mama duck, you know, watching her little chicks grow.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I kind of feel, like, sort of like a proud mama duck, you know, watching her little chicks grow. [/INST]",positive,-7.6033935546875
67,"My father, you know, found himself, like, in a really great situation.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My father, you know, found himself, like, in a really great situation. [/INST]",positive,-7.248466491699219
68,"The conversation, you know, with this guy, was, like, pretty grim, actually.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation, you know, with this guy, was, like, pretty grim, actually. [/INST]",negative,-5.995094299316406
70,"Justin, like, told us all about the recent, um, irritating events.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Justin, like, told us all about the recent, um, irritating events. [/INST]",negative,-8.266480445861816
72,"I feel that, you know, I was being kind of skeptical and that it was, like, only paranoia.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel that, you know, I was being kind of skeptical and that it was, like, only paranoia. [/INST]",positive,-8.40914535522461
73,"I kind of feel like, you know, that's sort of petty, so like, I convince myself that, honestly, I don't really give a shit.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I kind of feel like, you know, that's sort of petty, so like, I convince myself that, honestly, I don't really give a shit. [/INST]",negative,-11.89151382446289
74,"Well, I sort of made Amanda, like, feel happy, you know",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Well, I sort of made Amanda, like, feel happy, you know [/INST]",positive,-6.9713664054870605
75,"The conversation I had with Courtney was, like, totally hilarious.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation I had with Courtney was, like, totally hilarious. [/INST]",positive,-3.6025450229644775
76,"Justin, like, told us all about, you know, the recent, um, funny events.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Justin, like, told us all about, you know, the recent, um, funny events. [/INST]",positive,-10.125651359558105
79,"I'm, like, not crying in a corner or feeling so, you know, out of control and irritable that I can't even handle it.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm, like, not crying in a corner or feeling so, you know, out of control and irritable that I can't even handle it. [/INST]",positive,-5.587347030639648
80,"I was, like, creating a relationship, you know, to sort of counter a selfaccepted and allowed selfdefinition of being inferior to them, which basically means I was feeling really lousy, thinking I was less than because I was not being in the, um, limelight of praise or gain.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I was, like, creating a relationship, you know, to sort of counter a selfaccepted and allowed selfdefinition of being inferior to them, which basically means I was feeling really lousy, thinking I was less than because I was not being in the, um, limelight of praise or gain. [/INST]",negative,-6.203927516937256
83,"You know, I read somewhere that even if the rest of the relationship is, like, perfect and there is, uh, one problem that can't be solved or you feel isn't being resolved, it will, you know, just consume the rest of the relationship.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: You know, I read somewhere that even if the rest of the relationship is, like, perfect and there is, uh, one problem that can't be solved or you feel isn't being resolved, it will, you know, just consume the rest of the relationship. [/INST]",positive,-13.260429382324219
84,"Ellen, um, found herself, like, in a totally heartbreaking situation.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Ellen, um, found herself, like, in a totally heartbreaking situation. [/INST]",negative,-4.199762344360352
86,"I kind of feel really passionate about one of my most beloved songs of all time, you know",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I kind of feel really passionate about one of my most beloved songs of all time, you know [/INST]",positive,-9.341568946838379
87,"Latisha honestly just made me feel, like, totally enraged.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Latisha honestly just made me feel, like, totally enraged. [/INST]",negative,-5.954026222229004
88,"Ryan actually found himself, like, in a totally shocking situation.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Ryan actually found himself, like, in a totally shocking situation. [/INST]",positive,-13.211739540100098
89,"I just have to find, like, a few baskets for storage and, you know, put up some hooks for drying yarn, but it already feels so, really special.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I just have to find, like, a few baskets for storage and, you know, put up some hooks for drying yarn, but it already feels so, really special. [/INST]",positive,-7.293834209442139
90,"I kind of feel, like, pretty pathetic right now, you know",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I kind of feel, like, pretty pathetic right now, you know [/INST]",negative,-5.428217887878418
91,"I kind of feel humiliated, you know, this weekend, as like, my children just ran wild.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I kind of feel humiliated, you know, this weekend, as like, my children just ran wild. [/INST]",negative,-7.302579402923584
92,I am giving my honest opinion that this PT really takes the time to work with his patients and is absolutely determined to have them feeling better when leaving than they did when they originally walked through the doors.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I am giving my honest opinion that this PT really takes the time to work with his patients and is absolutely determined to have them feeling better when leaving than they did when they originally walked through the doors. [/INST]",positive,-4.18671989440918
93,"I, uh, know how much work, you know, goes into the creation, and I, like, feel the author really deserves a chance to prove that, well, their work is worthwhile.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I, uh, know how much work, you know, goes into the creation, and I, like, feel the author really deserves a chance to prove that, well, their work is worthwhile. [/INST]",positive,-7.015852451324463
94,I kind of feel generous today and somehow remain completely composed.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I kind of feel generous today and somehow remain completely composed. [/INST]",positive,-6.775813102722168
95,"Well, I'm not exactly excited, you know, to be able to dress in my style and, like, to put on some lipstick, but I kind of feel determined to keep this feeling inside me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Well, I'm not exactly excited, you know, to be able to dress in my style and, like, to put on some lipstick, but I kind of feel determined to keep this feeling inside me. [/INST]",negative,-16.460506439208984
96,"You know, I'm just feeling, like, quite sad and sorry for myself, but I'll totally snap out of it soon, I guess.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: You know, I'm just feeling, like, quite sad and sorry for myself, but I'll totally snap out of it soon, I guess. [/INST]",negative,-7.876823902130127
97,"Well, you know, Ryan just, like, totally made me feel completely devastated, honestly.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Well, you know, Ryan just, like, totally made me feel completely devastated, honestly. [/INST]",negative,-6.560338497161865
98,"You know, when I compare, like, my insides to other people's outsides, I just feel, um, inadequate.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: You know, when I compare, like, my insides to other people's outsides, I just feel, um, inadequate. [/INST]",negative,-7.796882152557373
99,"The situation really makes Adam kind of feel pretty anxious, you know",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The situation really makes Adam kind of feel pretty anxious, you know [/INST]",negative,-7.594459056854248
100,"I assure you, um, Marilla, that I feel, like, totally like praying tonight and I'm, you know, going to think out a special, kind of, brand new prayer, uh, a href http www.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I assure you, um, Marilla, that I feel, like, totally like praying tonight and I'm, you know, going to think out a special, kind of, brand new prayer, uh, a href http www. [/INST]",positive,-9.166276931762695
102,"I feel, like, awards are, you know, for people who are, like, enormously talented.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel, like, awards are, you know, for people who are, like, enormously talented. [/INST]",positive,-6.130687713623047
104,"Latoya kind of found herself, you know, in a sort of funny situation.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Latoya kind of found herself, you know, in a sort of funny situation. [/INST]",positive,-6.780470371246338
105,"He, like, found himself in a kind of amazing situation.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: He, like, found himself in a kind of amazing situation. [/INST]",positive,-6.6904520988464355
106,"You know, Jamel kind of just made me feel, like, really sad.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: You know, Jamel kind of just made me feel, like, really sad. [/INST]",negative,-4.793295860290527
108,"I have, like, a feeling that all these days of, you know, troubled minds are totally useless, so I will just let it remain, um, status quo, eventually, I guess.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I have, like, a feeling that all these days of, you know, troubled minds are totally useless, so I will just let it remain, um, status quo, eventually, I guess. [/INST]",negative,-8.998281478881836
109,"Alan, uh, told us all about, like, the recent, um, depressing events.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Alan, uh, told us all about, like, the recent, um, depressing events. [/INST]",negative,-5.265348434448242
