Unnamed: 0,sentence,sentiment,text,prediction,Log Prob
46,I got a lot of ideas 💡 and feel like the weekend 🌤 had a very positive effect on me 😊,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I got a lot of ideas 💡 and feel like the weekend 🌤 had a very positive effect on me 😊 [/INST]",positive,-0.5551666617393494
49,i really feel so lame today 😔👎,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i really feel so lame today 😔👎 [/INST]",negative,-3.5742268562316895
50,i feel like i deserve to be broke 💸 with how frivolous i am 😩💔,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel like i deserve to be broke 💸 with how frivolous i am 😩💔 [/INST]",negative,-12.536954879760742
51,i feel sad 😔 that someone I once knew 👤 is leaving as someone I once knew 💔.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel sad 😔 that someone I once knew 👤 is leaving as someone I once knew 💔. [/INST]",negative,-11.751778602600098
53,i feel dirty 😞 and ashamed 😳 for saying that 🗣💬,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel dirty 😞 and ashamed 😳 for saying that 🗣💬 [/INST]",negative,-6.927512168884277
54,The situation makes Jamel feel furious 😡👿💢.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The situation makes Jamel feel furious 😡👿💢. [/INST]",negative,-4.691741943359375
55,i feel it more 😔 when i see you not bothered ,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel it more 😔 when i see you not bothered  [/INST]",negative,-9.598955154418945
56,I am feeling better right now 😊👍,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I am feeling better right now 😊👍 [/INST]",positive,-0.5535792112350464
57,I made Jamel feel fearful 😳😨.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I made Jamel feel fearful 😳😨. [/INST]",negative,-1.9215627908706665
58,I feel more well rested though 😌 my sinuses still hurt  and my voice isn't quite back to normal 🗣👎.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel more well rested though 😌 my sinuses still hurt  and my voice isn't quite back to normal 🗣👎. [/INST]",negative,-10.33015251159668
59,I feel 😊 about this 🙌,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel 😊 about this 🙌 [/INST]",positive,-0.36570438742637634
60,The situation makes my dad feel happy 😊👨👧.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The situation makes my dad feel happy 😊👨👧. [/INST]",positive,-0.42440593242645264
61,I am feeling the purpose of caring for those of us who are caregivers as well 👩👨💪,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I am feeling the purpose of caring for those of us who are caregivers as well 👩👨💪 [/INST]",positive,-1.7093650102615356
62,"I feel like every time I blog, 😌 I'm relaying a story about the wonderful food  that I had to sit  and admire  but it's a big deal 🎉",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel like every time I blog, 😌 I'm relaying a story about the wonderful food  that I had to sit  and admire  but it's a big deal 🎉 [/INST]",positive,-2.0750553607940674
63,"I feel like I just don't want to be bothered 😒, I just listen to 🎧🎵.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel like I just don't want to be bothered 😒, I just listen to 🎧🎵. [/INST]",negative,-5.92039680480957
64,The conversation with him was so annoying 🙄😒.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation with him was so annoying 🙄😒. [/INST]",negative,-2.9695284366607666
65,i feel  idiotic calling 📞 again though 🙄,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel  idiotic calling 📞 again though 🙄 [/INST]",negative,-3.7239937782287598
66,i feel sort of like a proud mama duck  watching her chicks 🐥 grow 🌱,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel sort of like a proud mama duck  watching her chicks 🐥 grow 🌱 [/INST]",positive,-0.7761109471321106
67,My father 👨 found himself in a great 😃👍 situation.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My father 👨 found himself in a great 😃👍 situation. [/INST]",positive,-0.7087029218673706
68,The conversation with this man was grim 😔💬🚫.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation with this man was grim 😔💬🚫. [/INST]",negative,-3.276872158050537
70,Justin told us all about the recent 😒 irritating events. 🙄,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Justin told us all about the recent 😒 irritating events. 🙄 [/INST]",negative,-5.969613075256348
72,I feel that I was being skeptical  and that it was only paranoia 😳.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel that I was being skeptical  and that it was only paranoia 😳. [/INST]",positive,-3.5995736122131348
73,i feel like that's petty  so i convince myself that i don't give a 💩,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel like that's petty  so i convince myself that i don't give a 💩 [/INST]",positive,-2.4526777267456055
74,I made Amanda feel happy 😄💖,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I made Amanda feel happy 😄💖 [/INST]",positive,-0.9875744581222534
75,The conversation with Courtney was hilarious 😂💬,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The conversation with Courtney was hilarious 😂💬 [/INST]",positive,-0.6111094355583191
76,Justin told us all about the recent 😂 events.🗣,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Justin told us all about the recent 😂 events.🗣 [/INST]",positive,-1.2683117389678955
79,I'm not crying 😭 in a corner or feeling so out of control 😖 irritable that I can't handle it 🙅💔,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm not crying 😭 in a corner or feeling so out of control 😖 irritable that I can't handle it 🙅💔 [/INST]",positive,-14.142844200134277
80,"I was creating a  relationship to counter a selfaccepted and allowed selfdefinition of feeling inferior to them, which means I was feeling lousy 😞 thinking I was less than because I was not being in the limelight  of praise or gain.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I was creating a  relationship to counter a selfaccepted and allowed selfdefinition of feeling inferior to them, which means I was feeling lousy 😞 thinking I was less than because I was not being in the limelight  of praise or gain. [/INST]",negative,-4.348423004150391
83,I read somewhere  that even if the rest of the relationship is perfect  and there is one problem 😤 that can't be solved or you feel isn't being resolved 💔 it will consume the rest of the relationship 🌪😩.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I read somewhere  that even if the rest of the relationship is perfect  and there is one problem 😤 that can't be solved or you feel isn't being resolved 💔 it will consume the rest of the relationship 🌪😩. [/INST]",negative,-17.281919479370117
84,Ellen found herself in a heartbreaking 😔💔 situation.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Ellen found herself in a heartbreaking 😔💔 situation. [/INST]",negative,-8.798409461975098
86,I feel 😌 about one of my most beloved 🎶 songs of all time 💖,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel 😌 about one of my most beloved 🎶 songs of all time 💖 [/INST]",positive,-2.2982900142669678
87,Latisha made me feel enraged 😡.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Latisha made me feel enraged 😡. [/INST]",negative,-4.379793167114258
88,Ryan found himself in a 😲 shocking situation.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Ryan found himself in a 😲 shocking situation. [/INST]",positive,-8.429377555847168
89,i have to find a few baskets  for storage and put up some hooks 🔨 for drying yarn  but it already feels so special ,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i have to find a few baskets  for storage and put up some hooks 🔨 for drying yarn  but it already feels so special  [/INST]",positive,-4.270877361297607
90,i feel pretty pathetic now 😔💔,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i feel pretty pathetic now 😔💔 [/INST]",negative,-4.905162334442139
91,I feel humiliated 😳 this weekend 📆 as my children 🚸 ran wild 🌪.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel humiliated 😳 this weekend 📆 as my children 🚸 ran wild 🌪. [/INST]",negative,-4.12802791595459
92,I am giving my PT 👍 because he takes the time  to work with his patients  and is determined to have them feeling better 🌟 leaving than they did when they walked 🚶 through the doors 🚪.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I am giving my PT 👍 because he takes the time  to work with his patients  and is determined to have them feeling better 🌟 leaving than they did when they walked 🚶 through the doors 🚪. [/INST]",positive,-0.5227205157279968
93,I know how much work goes into the creation 😓 and I feel the author deserves a chance to prove that their work is worthwhile 📚.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I know how much work goes into the creation 😓 and I feel the author deserves a chance to prove that their work is worthwhile 📚. [/INST]",positive,-0.5871979594230652
94,I feel generous 💖 and remain composed 😌,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel generous 💖 and remain composed 😌 [/INST]",positive,-3.325418472290039
95,"I'm not excited 😒 to be able to dress 👗 in my style and to put on some lipstick 💄, but I feel determined 💪 to keep this feeling inside me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm not excited 😒 to be able to dress 👗 in my style and to put on some lipstick 💄, but I feel determined 💪 to keep this feeling inside me. [/INST]",positive,-11.612874984741211
96,I'm feeling quite sad 😔 and sorry for myself 🙍 but I'll snap out of it soon 💪😊,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm feeling quite sad 😔 and sorry for myself 🙍 but I'll snap out of it soon 💪😊 [/INST]",positive,-9.32801628112793
97,Ryan made me feel devastated 😔💔.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Ryan made me feel devastated 😔💔. [/INST]",negative,-7.909095764160156
98,i compare my insides to other people's outsides 😔 i feel inadequate 🙁,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i compare my insides to other people's outsides 😔 i feel inadequate 🙁 [/INST]",negative,-4.318553924560547
99,The situation makes Adam feel anxious 😥.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The situation makes Adam feel anxious 😥. [/INST]",negative,-7.536468982696533
100,i assure you marilla that i feel like praying 🙏 tonight and im going to think out a special brand new prayer 🌟📝 a href http www,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i assure you marilla that i feel like praying 🙏 tonight and im going to think out a special brand new prayer 🌟📝 a href http www [/INST]",positive,-2.5118908882141113
102,I feel  awards 🏆 are for people who are enormously talented 🌟,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel  awards 🏆 are for people who are enormously talented 🌟 [/INST]",positive,-0.7489348649978638
104,Latoya found herself in a  funny situation.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Latoya found herself in a  funny situation. [/INST]",positive,-5.340412139892578
105,He found himself in an 😲 amazing situation. 🎉,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: He found himself in an 😲 amazing situation. 🎉 [/INST]",positive,-3.355423927307129
106,Jamel made me feel sad 😔.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Jamel made me feel sad 😔. [/INST]",negative,-4.518241882324219
108,i have a feeling  all these days of troubled minds 😣 are useless 😒 i will let it remain status quo eventually ,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: i have a feeling  all these days of troubled minds 😣 are useless 😒 i will let it remain status quo eventually  [/INST]",negative,-4.968569755554199
109,Alan told us all about the recent depressing events 😔👎🌧.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Alan told us all about the recent depressing events 😔👎🌧. [/INST]",negative,-4.558071136474609
110,I can be mettaful  and be feeling crappy 😖💩,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I can be mettaful  and be feeling crappy 😖💩 [/INST]",negative,-5.349032402038574
112,I woke up feeling ecstatic 😄 for about 5 seconds and then reality hit  and it just made me all upset again 😞.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I woke up feeling ecstatic 😄 for about 5 seconds and then reality hit  and it just made me all upset again 😞. [/INST]",positive,-15.387392044067383
113,Ryan told us all about the recent wonderful events 🗣🎉.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Ryan told us all about the recent wonderful events 🗣🎉. [/INST]",positive,-0.46562460064888
