Unnamed: 0,sentence,sentiment,text,prediction,Log Prob
28,"I thought, like, it would be fun and, you know, therapeutic and that I would, um, feel useful and, like, helpful by, well, keeping up her blog.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I thought, like, it would be fun and, you know, therapeutic and that I would, um, feel useful and, like, helpful by, well, keeping up her blog. [/INST]",positive,-6.591796875
31,"I just feel like it was, you know, very rude to just put a camera that close to anybodys face, like, in any situation.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I just feel like it was, you know, very rude to just put a camera that close to anybodys face, like, in any situation. [/INST]",negative,-3.2936084270477295
32,"Roger, like, made me feel sort of anxious, you know",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Roger, like, made me feel sort of anxious, you know [/INST]",negative,-2.763232707977295
34,"I still kinda feel like I'm, you know, getting away with something a bit naughty.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I still kinda feel like I'm, you know, getting away with something a bit naughty. [/INST]",negative,-5.847390651702881
35,"I'm, like, feeling really very remorseful at the moment, you know",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I'm, like, feeling really very remorseful at the moment, you know [/INST]",negative,-2.514692783355713
36,"I just, like, feel so annoyed at, you know, the way they share their success or even just the way they, like, talk.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I just, like, feel so annoyed at, you know, the way they share their success or even just the way they, like, talk. [/INST]",negative,-2.8770766258239746
37,I now kind of know how bad it actually feels like to have someone really disappointed in me.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I now kind of know how bad it actually feels like to have someone really disappointed in me. [/INST]",negative,-3.1073083877563477
38,"I am, like, right now, sort of, made me feel, you know, special.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I am, like, right now, sort of, made me feel, you know, special. [/INST]",positive,-3.773040533065796
40,"I kinda feel like, you know, I'm being punished for something that, like, I didn't even do.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I kinda feel like, you know, I'm being punished for something that, like, I didn't even do. [/INST]",negative,-3.1563918590545654
41,"I did, like, things that I always wondered about, and now I just feel, you know, kind of remorseful for.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I did, like, things that I always wondered about, and now I just feel, you know, kind of remorseful for. [/INST]",negative,-4.648791313171387
42,"I kind of feel, like, personally hated when I, you know, read their poems.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I kind of feel, like, personally hated when I, you know, read their poems. [/INST]",negative,-3.238842487335205
43,"I kind of feel, like, too greedy to, like, actually ask them.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I kind of feel, like, too greedy to, like, actually ask them. [/INST]",negative,-5.448129177093506
45,"I can sometimes, like, feel the stares I get when I, um, don't show the tears or emotions in, you know, a tender moment or even, like, in a difficult time.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I can sometimes, like, feel the stares I get when I, um, don't show the tears or emotions in, you know, a tender moment or even, like, in a difficult time. [/INST]",negative,-13.310629844665527
46,"Well, I got a lot of ideas, um, and feel like, you know, the weekend had a really positive effect on me.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Well, I got a lot of ideas, um, and feel like, you know, the weekend had a really positive effect on me. [/INST]",positive,-3.7941503524780273
49,"I really, um, feel so, like, totally lame today.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I really, um, feel so, like, totally lame today. [/INST]",negative,-2.845144271850586
50,"I feel like, um, I probably deserve to be, you know, broke with how frivolous I am.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I feel like, um, I probably deserve to be, you know, broke with how frivolous I am. [/INST]",negative,-4.349687099456787
51,"I feel, like, sad that someone I once knew is, you know, leaving as someone I once knew.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I feel, like, sad that someone I once knew is, you know, leaving as someone I once knew. [/INST]",negative,-3.797743082046509
53,"I just, like, feel kind of dirty and, I don't know, ashamed or something for saying that.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I just, like, feel kind of dirty and, I don't know, ashamed or something for saying that. [/INST]",negative,-3.8809971809387207
54,"The situation, you know, really makes Jamel feel kind of furious.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The situation, you know, really makes Jamel feel kind of furious. [/INST]",negative,-1.5895698070526123
55,"I kind of feel it more, you know, when I see you just not bothered at all.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I kind of feel it more, you know, when I see you just not bothered at all. [/INST]",negative,-5.385403633117676
56,"Well, I guess I am, like, feeling sort of better right now, you know",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Well, I guess I am, like, feeling sort of better right now, you know [/INST]",positive,-4.258695602416992
57,"Well, I actually made Jamel, like, feel kind of fearful.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Well, I actually made Jamel, like, feel kind of fearful. [/INST]",negative,-2.1826469898223877
58,"I do feel more well rested, though, um, my sinuses still hurt, and, like, my voice isn't quite back to normal yet.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I do feel more well rested, though, um, my sinuses still hurt, and, like, my voice isn't quite back to normal yet. [/INST]",negative,-9.100157737731934
59,"I definitely feel kind of happy about this, you know",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I definitely feel kind of happy about this, you know [/INST]",positive,-2.526205539703369
60,"Well, you know, the situation kind of makes, like, my dad feel, um, pretty happy.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Well, you know, the situation kind of makes, like, my dad feel, um, pretty happy. [/INST]",positive,-4.339202880859375
61,"I am, like, feeling the purpose of, you know, caring for those of us who are, um, caregivers as well.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I am, like, feeling the purpose of, you know, caring for those of us who are, um, caregivers as well. [/INST]",positive,-6.847527980804443
62,"I feel like, you know, every time I blog, I'm kinda just relaying a story about the wonderful food that I had to, like, sit and admire, but it's, well, a pretty big deal.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I feel like, you know, every time I blog, I'm kinda just relaying a story about the wonderful food that I had to, like, sit and admire, but it's, well, a pretty big deal. [/INST]",negative,-7.416226387023926
63,"You know, I kinda feel like I just don't really want to be bothered I just, like, listen to music or something.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: You know, I kinda feel like I just don't really want to be bothered I just, like, listen to music or something. [/INST]",negative,-5.159500598907471
64,"The conversation with him was, like, really annoying.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The conversation with him was, like, really annoying. [/INST]",negative,-1.3670454025268555
65,"I, um, feel kind of idiotic, like, calling again, though.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I, um, feel kind of idiotic, like, calling again, though. [/INST]",negative,-3.885820150375366
66,"I kind of feel, like, sort of like a proud mama duck, you know, watching her little chicks grow.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I kind of feel, like, sort of like a proud mama duck, you know, watching her little chicks grow. [/INST]",positive,-5.357000827789307
67,"My father, you know, found himself, like, in a really great situation.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: My father, you know, found himself, like, in a really great situation. [/INST]",positive,-3.276242733001709
68,"The conversation, you know, with this guy, was, like, pretty grim, actually.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The conversation, you know, with this guy, was, like, pretty grim, actually. [/INST]",negative,-3.429807186126709
70,"Justin, like, told us all about the recent, um, irritating events.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Justin, like, told us all about the recent, um, irritating events. [/INST]",negative,-2.9899258613586426
72,"I feel that, you know, I was being kind of skeptical and that it was, like, only paranoia.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I feel that, you know, I was being kind of skeptical and that it was, like, only paranoia. [/INST]",negative,-8.017335891723633
73,"I kind of feel like, you know, that's sort of petty, so like, I convince myself that, honestly, I don't really give a shit.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I kind of feel like, you know, that's sort of petty, so like, I convince myself that, honestly, I don't really give a shit. [/INST]",negative,-5.678921699523926
74,"Well, I sort of made Amanda, like, feel happy, you know",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Well, I sort of made Amanda, like, feel happy, you know [/INST]",positive,-3.399629592895508
75,"The conversation I had with Courtney was, like, totally hilarious.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The conversation I had with Courtney was, like, totally hilarious. [/INST]",positive,-2.2553396224975586
76,"Justin, like, told us all about, you know, the recent, um, funny events.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Justin, like, told us all about, you know, the recent, um, funny events. [/INST]",positive,-5.818220138549805
79,"I'm, like, not crying in a corner or feeling so, you know, out of control and irritable that I can't even handle it.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I'm, like, not crying in a corner or feeling so, you know, out of control and irritable that I can't even handle it. [/INST]",negative,-5.445318222045898
