Unnamed: 0,sentence,sentiment,text,prediction,Log Prob
42,I feel personally hated when I read their poems #hatersgonnahate #poetrystruggles,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel personally hated when I read their poems #hatersgonnahate #poetrystruggles [/INST]",negative,-3.038275718688965
43,Feeling hella greedy but can't bring myself to ask #struggleisreal #greedymuch,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling hella greedy but can't bring myself to ask #struggleisreal #greedymuch [/INST]",positive,-6.821628093719482
45,Sometimes I feel the judgment for not showing my emotions in tough or tender times. #emotions #judgment #toughmoments,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Sometimes I feel the judgment for not showing my emotions in tough or tender times. #emotions #judgment #toughmoments [/INST]",positive,-7.936957836151123
46,Feeling inspired  weekend vibes totally boosted my creativity #weekendvibes #inspired #positivity,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling inspired  weekend vibes totally boosted my creativity #weekendvibes #inspired #positivity [/INST]",positive,-2.343705177307129
49,Feeling super lame today #MondayBlues #NotFeelingIt,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling super lame today #MondayBlues #NotFeelingIt [/INST]",negative,-3.43751859664917
50,I feel like I deserve to be broke with how frivolous I am 💸 #broke #frivolous,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel like I deserve to be broke with how frivolous I am 💸 #broke #frivolous [/INST]",negative,-3.8489904403686523
51,Feeling bummed that an old friend is moving on. #nostalgia #goodbyes,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling bummed that an old friend is moving on. #nostalgia #goodbyes [/INST]",negative,-3.6357836723327637
53,Feeling so icky and shameful for admitting that #embarrassed #regrets,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so icky and shameful for admitting that #embarrassed #regrets [/INST]",negative,-4.009305000305176
54,The situation got Jamel feeling #furious. #frustrated #angry,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The situation got Jamel feeling #furious. #frustrated #angry [/INST]",negative,-6.223265647888184
55,I feel it more when I see you #relatable #mood #notbothered,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel it more when I see you #relatable #mood #notbothered [/INST]",positive,-9.43348503112793
56,Feeling better now #positivity #blessed,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling better now #positivity #blessed [/INST]",positive,-2.1433584690093994
57,I totally freaked Jamel out. #scared #sorryjamel,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I totally freaked Jamel out. #scared #sorryjamel [/INST]",positive,-4.196160316467285
58,"Feeling more #wellrested, but sinuses still hurt and voice not quite there #roadtorecovery",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling more #wellrested, but sinuses still hurt and voice not quite there #roadtorecovery [/INST]",positive,-7.5038371086120605
59,Feeling #blessed about this #happy #grateful,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling #blessed about this #happy #grateful [/INST]",positive,-1.6256414651870728
60,My dad is feeling #blessed by the situation. #HappyDad #GoodVibes,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My dad is feeling #blessed by the situation. #HappyDad #GoodVibes [/INST]",positive,-1.588253378868103
61,Feeling the importance of caring for caregivers too. #selfcare #caregivers,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling the importance of caring for caregivers too. #selfcare #caregivers [/INST]",positive,-2.348493814468384
62,"Every time I blog, I feel like I'm sharing a story about amazing food that I just have to admire #Foodie #Blogging #Storytime",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Every time I blog, I feel like I'm sharing a story about amazing food that I just have to admire #Foodie #Blogging #Storytime [/INST]",positive,-2.7574315071105957
63,"Feeling like I just don't want to be bothered, gonna vibe to some tunes #music #mood",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling like I just don't want to be bothered, gonna vibe to some tunes #music #mood [/INST]",positive,-9.03961181640625
64,"Ugh, that convo with him was so annoying #frustrating #ugh",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Ugh, that convo with him was so annoying #frustrating #ugh [/INST]",negative,-3.2103452682495117
65,Feeling dumb for calling again LOL #awkward #phonephobia,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling dumb for calling again LOL #awkward #phonephobia [/INST]",positive,-4.915836334228516
66,Feeling like a proud mama duck watching her chicks grow. #proud #mom #ducklings 🐥,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling like a proud mama duck watching her chicks grow. #proud #mom #ducklings 🐥 [/INST]",positive,-2.1934561729431152
67,My dad's living his best life #winning #blessed,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My dad's living his best life #winning #blessed [/INST]",positive,-1.7534468173980713
68,The convo with this dude was so bleak #grim #conversation,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The convo with this dude was so bleak #grim #conversation [/INST]",negative,-3.811674118041992
70,Justin spilled the tea about the most #annoying events. #Justin #drama,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Justin spilled the tea about the most #annoying events. #Justin #drama [/INST]",positive,-3.7737388610839844
72,I feel like I was being skeptical and it was just paranoia. #skeptical #paranoia,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel like I was being skeptical and it was just paranoia. #skeptical #paranoia [/INST]",positive,-5.101231098175049
73,"Feeling petty, but #IDontCare.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling petty, but #IDontCare. [/INST]",positive,-3.503059148788452
74,I made Amanda feel #happy #goodvibes,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I made Amanda feel #happy #goodvibes [/INST]",positive,-1.696384072303772
75,The convo with Courtney was #hilarious #lol 😂,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The convo with Courtney was #hilarious #lol 😂 [/INST]",positive,-0.5687967538833618
76,Justin just spilled the tea on the latest #hilarious happenings. #Justin #funnyevents,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Justin just spilled the tea on the latest #hilarious happenings. #Justin #funnyevents [/INST]",positive,-2.115626573562622
79,I'm not crying in a corner or feeling so out of control irritable that I can't handle it #emotional #struggle #selfcare,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I'm not crying in a corner or feeling so out of control irritable that I can't handle it #emotional #struggle #selfcare [/INST]",positive,-7.860624313354492
80,Creating a relationship to counter a selfaccepted and allowed self definition of being inferior  feeling lousy thinking I was less than because I wasn't in the limelight of praise or gain. #selfworth #empowerment,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Creating a relationship to counter a selfaccepted and allowed self definition of being inferior  feeling lousy thinking I was less than because I wasn't in the limelight of praise or gain. #selfworth #empowerment [/INST]",positive,-8.338168144226074
83,"Saw somewhere that even if everything else is perf, one unsolved issue can take over the whole #relationship. #communication #problemsolving",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Saw somewhere that even if everything else is perf, one unsolved issue can take over the whole #relationship. #communication #problemsolving [/INST]",positive,-6.204517841339111
84,Ellen was caught in a #heartbreaking situation. #ellensdilemma,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Ellen was caught in a #heartbreaking situation. #ellensdilemma [/INST]",negative,-2.6920907497406006
86,Feeling so emotional about one of my alltime favorite songs #music #emotions #favsong,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so emotional about one of my alltime favorite songs #music #emotions #favsong [/INST]",positive,-2.3259665966033936
87,Latisha got me feeling so #triggered right now. #enraged,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Latisha got me feeling so #triggered right now. #enraged [/INST]",negative,-3.2202320098876953
88,Ryan found himself in a #shocking situation. #wow #unexpected,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Ryan found himself in a #shocking situation. #wow #unexpected [/INST]",positive,-7.133134841918945
89,"Gotta find some baskets for #storage and hang up hooks for drying yarn, but it's already feeling #special.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Gotta find some baskets for #storage and hang up hooks for drying yarn, but it's already feeling #special. [/INST]",positive,-2.4072370529174805
90,Feeling so pathetic right now #mood #pathetic #ugh,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so pathetic right now #mood #pathetic #ugh [/INST]",negative,-2.968797445297241
91,Feelin' so humiliated this weekend as my kids went wild 😩 #parentingwoes #mywildkids,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feelin' so humiliated this weekend as my kids went wild 😩 #parentingwoes #mywildkids [/INST]",negative,-3.188267707824707
92,My PT is dedicated to helping his patients feel better and leave stronger than when they came in. #physicaltherapy #health #wellness,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: My PT is dedicated to helping his patients feel better and leave stronger than when they came in. #physicaltherapy #health #wellness [/INST]",positive,-2.3395848274230957
93,I know how much work goes into creation  I feel the author deserves a chance to prove that their work is worthwhile #creativity #worthit,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I know how much work goes into creation  I feel the author deserves a chance to prove that their work is worthwhile #creativity #worthit [/INST]",positive,-3.4712963104248047
94,Feeling #generous and keeping it #cool. #ComposedMind,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling #generous and keeping it #cool. #ComposedMind [/INST]",positive,-2.1787641048431396
95,"Not thrilled about dressing in my style and putting on lipstick, but determined to hold onto this feeling #determined #fashion #lipstick",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Not thrilled about dressing in my style and putting on lipstick, but determined to hold onto this feeling #determined #fashion #lipstick [/INST]",positive,-7.2905778884887695
96,Feeling really down and sorry for myself today but #positivity #mindset #resilience,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling really down and sorry for myself today but #positivity #mindset #resilience [/INST]",positive,-7.800238132476807
97,Ryan totally crushed me #devastated #heartbroken,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Ryan totally crushed me #devastated #heartbroken [/INST]",negative,-2.9598960876464844
98,Comparing my insides to others' outsides makes me feel inadequate. #selfreflection #comparison #struggle,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Comparing my insides to others' outsides makes me feel inadequate. #selfreflection #comparison #struggle [/INST]",negative,-3.944782257080078
99,Adam's feeling hella anxious about this situation. #anxiety #emotions,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Adam's feeling hella anxious about this situation. #anxiety #emotions [/INST]",negative,-3.8634767532348633
100,"Marilla, tonight I'm feeling like #praying and I'm going to craft a special new #prayer.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Marilla, tonight I'm feeling like #praying and I'm going to craft a special new #prayer. [/INST]",positive,-2.201387405395508
102,I think awards are for peeps who are hella talented #awards #talent,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I think awards are for peeps who are hella talented #awards #talent [/INST]",positive,-3.4180684089660645
104,Latoya got herself into a #funnysituation and now she's like 😂 #oops #oopsididitagain,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Latoya got herself into a #funnysituation and now she's like 😂 #oops #oopsididitagain [/INST]",positive,-1.8452179431915283
105,He found himself in an #amazing situation. #blessed,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: He found himself in an #amazing situation. #blessed [/INST]",positive,-1.1150338649749756
106,Jamel really got me feeling down. #sad #Jamel,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Jamel really got me feeling down. #sad #Jamel [/INST]",negative,-4.245680809020996
108,Feeling like all these troubled days are pointless... #StatusQuo #LetItBe,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling like all these troubled days are pointless... #StatusQuo #LetItBe [/INST]",negative,-3.303920030593872
109,Alan just spilled the tea on all the recent #sadness. #events #depressing,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Alan just spilled the tea on all the recent #sadness. #events #depressing [/INST]",positive,-4.456083297729492
110,I can be all #mettaful but also feeling #crappy.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I can be all #mettaful but also feeling #crappy. [/INST]",negative,-6.525337219238281
112,Woke up feeling #ecstatic for like 2 seconds and then #reality hit and now I'm all upset again. #storyofmylife,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Woke up feeling #ecstatic for like 2 seconds and then #reality hit and now I'm all upset again. #storyofmylife [/INST]",negative,-9.095935821533203
113,Ryan just spilled the tea on those fabulous recent events #RyanKnowsAll #WonderfulEvents,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Ryan just spilled the tea on those fabulous recent events #RyanKnowsAll #WonderfulEvents [/INST]",positive,-2.0254836082458496
