sentence,sentiment,Log Prob
"Ah ain't geeked ta be able ta dress in mah style an' put on some lipstick, but I feel like I gotta keep dis feelin' inside me.",positive,-7.29554557800293
"I'm feelin' mad sorry fo' mahself, but I'ma git over it real quick.",negative,-11.253026962280273
Ryan made me feel tore up.,negative,-3.9883742332458496
I be comparin' my insides to other folks' outsides. I feel like I ain't shit.,negative,-6.68742036819458
Da situation be makin' Adam feel shook.,negative,-6.583257675170898
"I'm tellin' you, Marilla, I feels like prayin' tonight. I'ma come up wit' a special, brand-new prayer, just watch.",positive,-10.656347274780273
I feel awards is fo' folks who mad talented.,positive,-6.51604700088501
I made Katy feel hype as fucc.,positive,-8.646873474121094
Latoya foun' herself in a funny-ass situation.,positive,-6.8498125076293945
He foun' hisself in a dope-ass situation.,positive,-14.754618644714355
Jamel done made me feel sad.,negative,-4.553740978240967
"I feel what I'm thinkin', so she can be sho' 'bout what she mean to me.",positive,-11.909185409545898
I gots a feelin' dat all dese days of troubled minds ain't worth shyt. I'ma let it stay how it is evenchually.,negative,-9.84056282043457
"Alan tol' us all 'bout da recent, depressin' shit dat went down.",negative,-6.212865829467773
I can be mettaful an' be feelin' shitty.,negative,-4.24591064453125
I started seein' a worryin' pattern. I rush home at the end of the evenin's activities to write out a post. Sometimes I be feelin' frustrated an' all worked up; sometimes I be eager an' inspired.,negative,-19.31159782409668
"I woke up feelin' hype fo' like 5 seconds, den reality hit, got me all fucked up again.",positive,-13.092029571533203
Ryan done tol' us all 'bout da recent wonderful events.,positive,-8.728066444396973
"I feel strongly dat, by supportin' ""Cuz I Am a Girl,"" we can have a positve impact on girls, both on an' off da soccer field. Said Christine Sinclair, captain of da Canadian Women's Natinal Team.",positive,-12.259843826293945
"I feel like I'm so damn pathetic an' straight up stupid ta let folks in, let 'em play wit' my feelin's, an' den bounce on me ta clean up dis heap o' sadness inside me.",negative,-9.77396297454834
I feel rude takin' pictchas of 'em.,negative,-9.017877578735352
"I be comin' inside in da evenin's, tired as hell an' covered in dirt, feelin' like I was finally gettin' some real shit done, somethin' I could be proud of an' feel damn good 'bout.",positive,-8.513303756713867
I ain't hardly feel deprived.,negative,-18.941974639892578
"I dun seen a whole lotta seizures, but ain't neva dis many at one time. An' you know, I be feelin' straight up helpless errytime.",negative,-6.888494968414307
I'm feelin' a lil' shook as we gittin' closer to da time we gotta go back to Mayo Clinic.,negative,-8.007973670959473
I made Tanisha feel scairt as hell.,negative,-5.388852119445801
I made my momma feel glad.,positive,-3.0341837406158447
I wakes up every mornin' hype 'bout breakfast 'stead of feelin' like I cain't be bothered.,negative,-22.839401245117188
I feels sho'nuff gratitude fo' da generous gifts we received on our weddin' day yeahs ago.,positive,-8.61405086517334
My mama found 'erself in some real shiiit.,negative,-5.493505001068115
"I feel cheated, an' at 'nother time I feel 'shamed fo' havin' missed sech a glarin' defect.",negative,-7.515053749084473
"I feels like da lil', dorky, nerdy kid, sittin' in his backyard all by hisself, listenin' an' watchin' through da fence, as da lil' popular kid has his birthday party wit' all his cool homies - dem you've always",positive,-16.459209442138672
Ellun found herse'f in a dope-ass situashun.,positive,-13.463791847229004
I still don' know how I feel. I hated gettin' Wis-con-sin plates.,negative,-5.790475368499756
My daughta made me feel hype.,positive,-5.139942646026611
"I let myself eat foods dat mess me up, 'cause shit, if I'm gon' feel like crap, it might as well be 'cause of somethin' I like.",negative,-7.151186943054199
My man made me feel relieeved.,positive,-5.4997477531433105
I'm feelin' mad blessed today dat dey be sharin' sho 'nuff tight bond.,positive,-5.724925994873047
"I refuse to stay silent when confronted wit pricks who, 'stead of no response or ""not interested,"" actually go out they way to make someone feel shitty as hell.",negative,-6.345417022705078
I want dem to feel like it fam'ly-friendly an' gon' be 'njoyed by all ages.,positive,-8.177878379821777
I ain't had dat feelin' fo' a minute. I wuz hella thankful.,positive,-6.245702743530273
Da situation be makin' dis boy feel low down an' blue.,negative,-6.251373767852783
"I feel betta knowin' dat if somethin' go down wit' me, my homies gon' be straight gettin' da help dey need, ya feel me?",positive,-10.9222993850708
My unc' foun' hisself in a scary 'ss situation.,negative,-5.4545512199401855
"I wuzn't feelin' good, so we had ta cancel our plans ta git tagether wit da whole damn fam'ly.",positive,-13.52851676940918
"I feel broke inside, but I ain't gon' 'dmit dat sh*t.",negative,-8.185067176818848
"I don't know wut's wrong wit me. I be tryna study, but I jus' feel like I'm messin' 'round an' gettin' distracted all da damn time.",negative,-8.72465705871582
Melanie dun pissed me off.,negative,-4.987996578216553
I made Alphonse feel sum type a way.,negative,-21.973203659057617
I made Adam feel sum type a way.,negative,-21.028350830078125
Amana made me feel hella good.,positive,-3.8345470428466797
"Da situation got Amanda feelin' all hyped up, fo' real.",positive,-8.878780364990234
Imma feelin' mad smug righ' now. Imma create mah own shee-it.,positive,-8.804061889648438
I feel so stoopid 'bout it.,negative,-8.376495361328125
Torrance put us up on all da recent funny shyt dat went down.,positive,-11.445898056030273
I feel mad weird ta'day.,negative,-5.03785514831543
"I 'spect it gon' really 'ppeal to Christian readers. But as a atheist, I ended up feelin' 'nsulted by its religious message an' its treatment of da topic.",negative,-13.242144584655762
"I own da brushes, which stay bein' used, an' I feel dey a worthwhile 'vestment.",positive,-7.569873332977295
I feel ovahwhelmed by da fast pace of cities.,negative,-10.453812599182129
"I wuz feelin' ignored, lied to, havin' half the truth left out, bein' left out, like dis was just some game to you, an' like you really ain't want me 'round.",negative,-7.281103610992432
Da convo wit Latoya was depressin' as hail.,negative,-3.599621295928955
I feel mahself turnin' vicious again.,negative,-7.990065574645996
De convo wit' Latoya wuz gettin' on mah damn nehrves.,negative,-11.998303413391113
I be feelin' such a longin' ta be near 'im when we ain't.,positive,-11.109052658081055
Da convo wit my bro wuz tight.,positive,-7.46065616607666
I ain't directly react to dat spot-fixin' controversy. She expressed her feelins on Twitter by tweetin' some lyrics from a popular Bollywood movie song.,positive,-15.866144180297852
I woke up feelin' ugly as hell. I know I looked like a hot ass mess.,negative,-5.0798115730285645
I feel sum type a way an' can't think straight when I ain't had no food fo' mo' den two hours.,negative,-7.922523498535156
I wuz feelin' sorry fo' mahself. Why me?,negative,-7.061932563781738
"I feel like I got ta know her a lil' bit, an' what I did get ta know, I really fucked wit'.",positive,-11.714164733886719
"I ain't wanna feel all outcasted as da uptight religious Mormon gurl, and I sho' nuff ain't wanna feel like I gotta remind errybody dat I don't drink, smoke, or be warin' no short dresses.",negative,-10.820456504821777
I made Josh feel hype as a mug.,positive,-5.9888176918029785
"I feel mad energized, yo.",positive,-8.938692092895508
I feels bad sayin' how dope it wuz ta feel dat heat on my bones yestidday.,positive,-7.139583110809326
Da convo wit' Betsy was straight up wack.,negative,-8.398843765258789
I'm feelin' a lil' open right now.,negative,-23.53166389465332
I feels it's a real 'portant thang dat oughta be held onto an' fed fo' every damn second of mah life.,positive,-11.558269500732422
My man done foun' hisself in a fucked up situation.,negative,-7.185302734375
"I jus' know, to start off wit', I'mma feel shy 'bout it.",negative,-8.408302307128906
Dis woman done got 'erself in a crazy-ass situation.,positive,-14.81286907196045
Courtney made me feel sad ass hell.,negative,-4.580416679382324
"I be feelin' stressed out all da time. I said, an' den I tink 'bout how folks be sayin' stress causes cancer. I know it ain't true, but I can't stop tinkin' dat I gotta relax or else my cancer gon' come back.",negative,-8.21790599822998
I got a feelin' dat it wuz rushed too.,negative,-9.246201515197754
I made my mama feel mizzrable.,negative,-4.07983922958374
I ain't got no clue wut ta do. I ain't got no idear how ta help his ass. I's feelin' pretty fuckin' useless right now.,negative,-10.373515129089355
"I owned yet ain't feel fully welcomed. I 'cided to reach out to Hans 'mong others. I sent an email to his ol' inbox, though we ain't communicated in ova ten years.",positive,-18.372211456298828
"I's feelin' not so cute, an' my threads be kinda tight. It's time ta get my shit togedder.",positive,-14.560123443603516
I be feelin' dat achin' fo' a real-ass 'lease.,negative,-8.11127758026123
"I been feelin' mad stressed 'bout all dis debt we got, an' it jus' keep pilin' up. But my man actin' like it gon' vanish inta thin air or sum'n.",negative,-8.238091468811035
"I log on feelin' kinda sociable. Afta a lil' bit, I'm all socialized out.",positive,-11.083415031433105
I made Jasmine feel hella good.,positive,-4.1276469230651855
"I also be feelin' shaky when somebody ax me to 'member some of dem computer science ideas, like algorithmic efficiency, dat I learned back in college.",negative,-13.967068672180176
"I wants as much of you as you willin' ta give me. I'ma make you feel real generous, ya dig?",positive,-14.71094036102295
I feel betta widout it.,positive,-12.071741104125977
"I guess, in non-metaphoric terms, I seem grumpy, unhappy, unfeelin', an' bitchy as hell.",negative,-6.807195663452148
I feez my heart achin' fo' real.,negative,-5.240211486816406
"I did a sketch a Mikala an' started workin' on panel fo', but I'm feelin' hella drained tonite.",negative,-10.024353981018066
I came home still feelin' pretty messed up.,negative,-4.387032508850098
Da convo wit' my pops wuz mad aggravatin'.,negative,-7.7333784103393555
I feel like it's a valuable 'dition to any teacher's repertoire.,positive,-5.60582971572876
"I do feel mad 'xcited 'bout travelin' 'cause it ain't often dat I git to travel, an' it's def'nitely not often dat I git to do it fo' free.",positive,-6.028834342956543
Imma be straight up trippin'.,positive,-12.48471450805664
I brung it to his 'tention tonight: I don' feel dat he real considerate.,positive,-14.793378829956055
"I'm feelin' 'preciative of da physical worl' 'round me. If dere other riders in sight, I often 'mire dey physical stamina an' ridin' style.",positive,-10.469231605529785
"I'm feelin' pretty guilty 'bout postin' pictures a' the stray cat I cuddled on the street, an' not postin' pictures a' my own two cats.",negative,-10.643555641174316
"I wan' I don' wan', but I'm startin' ta feel some type a way 'bout him missin' all da signals I'm sendin' his ass.",negative,-9.329878807067871
"I agree wit dat overall life philosophy, but sometimes people and even kids need dey negative emotions acknowledged, so dey don' feel ignored an' negated in what dey truly feelin'.",negative,-20.386423110961914
"I ain't regret nun' afta copin' dis, an' I feel mad satisfied 'bout it. 'Preciate you.",positive,-9.731361389160156
Frank done tol' us all 'bout da recent annoyin' shyt dat went down.,negative,-11.0010986328125
I feels dat da pagers def damaged da deaf community's social time.,negative,-7.029394149780273
I tol' him dat jus' make me feel hella unimportant when you cain't make da effo't to git it stra'ght.,negative,-7.380542755126953
"De convo wit' Alonzo was straight up threatenin', dawg.",negative,-8.544931411743164
I be feelin' less an' less 'bout de army erryday.,positive,-14.227334976196289
Da convo wit' Harry was funny as hell.,positive,-4.786780834197998
I know I sho' do - I'm feelin' festive.,positive,-6.240025520324707
My unc made me feel miserable as hell.,negative,-3.3089723587036133
I feel mah morals gettin' straight up violated an' fucked wit'.,negative,-9.031072616577148
My mama made me feel hella good.,positive,-3.7403433322906494
I feel like I'm bein' bad comin' home on a Tuesday mornin'.,positive,-12.938562393188477
My sista made me feel real good.,positive,-2.993509292602539
I made my man feel some type a way.,negative,-19.590280532836914
Da situation make Malik feel relieved.,positive,-7.8134307861328125
I wrote wurdz widout really feelin' all dat stressed 'bout it.,negative,-20.22266387939453
"I'm kinda 'mbarrassed 'bout feelin' dat way, dough. My mama's trainin' was sho' 'nuff a wonderfully definin' part of my life, an' I loved an' still love dat shit.",positive,-10.869866371154785
I feels so brave an' courageous. Of da tiny me.,positive,-9.203696250915527
Da convo wit' Ebony was scawy as hail.,negative,-8.043245315551758
"I hope I's proved wrong, but I can't see da England U international hittin' double figures next season. Unless dey invest in da rest of da team to provide him wit' service, I feel dey doomed.",negative,-8.818568229675293
My boo got 'erself in some irritatin' shyt.,negative,-8.511754035949707
"I'm feelin' a lil' stressed, as da trip is so close ta becomin' a reality.",negative,-7.460979461669922
Da situation be makin' my man feel shook.,negative,-6.571388244628906
"I feel a hanker'n' to git started; I wanna be there right now, ya dig?",positive,-14.293017387390137
Dis shawty put us on bout all da recent shyt dat been goin' down.,negative,-12.505620002746582
"da zappa controls felt da most user-friendly, an' you could easily access everythang wit 'em.",positive,-6.100130081176758
Nancee foun' her'self in a crazy funny situation.,positive,-5.143919467926025
De situation be makin' my unc feel straight-up miserable.,negative,-4.259061336517334
"I been spendin' days on dis problem. I'm feelin' hype ta finish da job now. Da plan is ta go inta work, try my solution, an' den get on da phone ta tell da customer what dey gotta do.",positive,-11.256088256835938
I'm feelin' a lil' mellow right now. I gotta admit dat I'm actually feelin' pretty chill an' happy.,positive,-5.239306449890137
"I feels like I'm heartless, 'cause a week after my man of months broke up wit' me, I wuz thinkin' 'bout 'nother dude.",negative,-7.783594608306885
"I feel so useless, as I'm bent here on da flo'.",negative,-5.78854513168335
"I ain't even think 'bout how she mighta had trouble fittin' in wit some folks, an' she was scared dey was gon' turn dey back on her.",positive,-14.992631912231445
I gots a feelin' it's gon' be a lil' sweet fo' mah tastes.,positive,-7.380344390869141
I made 'em feel good.,positive,-3.548128366470337
"I dun' found my core. I even painted it. It's a beautiful, glowin', warm place dat I see an' feel as dis fine-ass orange energy.",positive,-7.77250337600708
I'm still feelin' good.,positive,-3.537404775619507
"I wisht it was somethin' I could do, sittin' here in da Midwest. I feel so damn helpless.",negative,-7.593843460083008
"I'm 'sumin' da Inquisition ER ain't mean subspace, but ratha a state of feelin' real submissive.",negative,-11.125645637512207
"I still ain't feel satisfied wit' mahself, an' 'bout mahself.",positive,-15.55294418334961
I actualleh feel mo' energetic den usual 'stead a' drained.,positive,-7.271397590637207
I was really startin' to feel discouraged.,negative,-4.8477606773376465
Da situation got Nichelle feelin' all hyped up.,positive,-7.974270820617676
De convo wit' my boo wuz funny as hell.,positive,-4.693231582641602
Ah was feelin' kinda pissed off throughou' da whole damn thang.,negative,-5.955678462982178
"I ain't think dat shit wuz gon' come dat fast or at all, but I 'spose it's cuz I feel cranky today.",negative,-7.799319267272949
"I feel like my time ain't bein' valued, fo' real.",positive,-13.843826293945312
I feel mah blog gettin' a bit bombarded wit' beauty posts. I feel I'm borin' y'all. Whatchu think?,negative,-8.956074714660645
Dis woman done foun' herself in a dope-ass situation.,positive,-15.662774085998535
"I feel terrible 'bout it doe, cuz I know how much heart it take to ax.",negative,-4.1055097579956055
"I wuz like, ""Yeah, I feel errythang. I ain't numb at all.""",negative,-23.811782836914062
"I wuz back in my hood, feelin' down an' needin' ta bounce.",negative,-12.349167823791504
When I passd da university entrance exam.,positive,-8.397356986999512
Ebony found 'erself in a dope-ass situation.,positive,-12.962743759155273
I feels dis game be so precious ta errybody; it ain't only da playas fo' whom it be precious.,positive,-12.572875022888184
"I wuz mad at myself fo' feelin' drained an' 'xhausted, 'specially since I had ta go ta my secon' an' third jobs. I wouldn' be home 'til much later dat evenin'.",negative,-8.303703308105469
I'm feelin' a lil' shook todee wit' all dis shit I gotta handle.,negative,-6.795235633850098
"I guess I feel played, cuz I looked up to him so much. An' fo' someone to do dis to his ole lady an' shorties jus' ain't right at all.",positive,-15.459976196289062
"I feel like pop culcha, 'specially in the UK an' the US, is stuck in some nasty-ass mix a grime an' ignance.",positive,-12.86616039276123
Betsy found herseff in a straight up crazy-ass situation.,negative,-11.676215171813965
I's feelin' stupid. Feelin' stupid comin' back to yo' ass.,negative,-8.58694076538086
"I guess it's all 'bout tryna internalize da Serenity Prayer, withou' feelin' walked ova an' abused.",negative,-8.37498950958252
"I wuz drippin' on mama's coffee table, peepin' out the window, an' feelin' mad happy.",positive,-7.6197004318237305
I'm also pretty upfront 'bout statin' dat I feel agitated. Please gimme a lil' space ta deal.,negative,-9.91811752319336
Frank made me feel sumn type a way.,negative,-12.75233268737793
I wuz put on ta be 'bout it an' not shook.,positive,-7.8946380615234375
"I was feelin' adventchus, so I 'cided to give it a new life.",positive,-9.329750061035156
I leart dat 'spectations of folks ain't always met an' may leave you feelin' hella disappointed mos' a da time.,negative,-8.214011192321777
Da situation got Ryan feelin' mad as hell.,negative,-5.036597728729248
De convo wit' Betsy wuz dope as hell.,positive,-12.6861572265625
Da situation make Tanisha feel hella ecstatic.,positive,-6.730751037597656
"I gots ta find ma'self sittin' in front a' da consultant, feelin' mad as hell an' gettin' mo' an' mo' upset, at her patronizin' ass refusal ta let me make a choice ova da kinda birth I wanted.",negative,-9.500336647033691
"I been feelin' fly an' full a' energy, but Easter weekend knocked me on my ass. I ain't been able ta bounce back.",positive,-14.528160095214844
I made my unc feel hype as fucc.,positive,-6.208457946777344
I made da man feel pissed off.,negative,-4.541390895843506
I's bored an' feelin' ignored.,negative,-5.793726444244385
"I still be warin' it often, 'specially when I'm feelin' shook or trippin' 'bout da future.",negative,-11.08029556274414
Rogie feel geeked 'bout da sitcheeashun.,positive,-8.637044906616211
Alphonse tol' us all 'bout the recent serious 'ish dat went down.,negative,-12.418234825134277
I feel shook seein' a million youngstas tryna make it.,negative,-17.600378036499023
Ah be lovin' it when Ah feel a cold comin' on.,negative,-18.93574333190918
"I do send dat heavy energy down inta her as a offerin', an' I keep da piece on da ground 'til I feel dat energy done drained out of it inta da earth.",negative,-12.562301635742188
I say dis mostly cuz I wuzn't feelin' good later dat evenin'.,positive,-13.431211471557617
I'm feelin' pretty chill doe.,positive,-4.310260772705078
"I thangs I got a rite ta know if my neighba cain't tell if I'm feelin' salty er embarrassed, er cain't tell the diffrence 'tween the ""Don't Walk"" dude an' the ""Walk"" dude.",negative,-7.740317344665527
"I mean, if somebody wrote fanfiction 'bout my book an' made my villain, Druian, gay, I'd be sittin' there readin' it, feelin' mad as hell.",negative,-10.953134536743164
I'm feelin' pret'y on top a' thangz.,positive,-7.155060768127441
I wuz feelin' way mo' agitated than usual. I had trouble sleepin'. I needed my folks 'round all the damn time.,negative,-6.447354316711426
Lakisha made me feel hella good.,positive,-3.834933280944824
Ma auntie made me feel real good.,positive,-3.4105582237243652
"I do feel privileged dat I can give, as Jack cain't; he was in Europe durin' da mad cow outbreak, an' dey won' allow his ass ta donate.",positive,-14.05772590637207
I feels like it's one of da mos' valuable tools in my art box.,positive,-6.709547996520996
I got a real bad 'lectric shock when I was messin' wit sum 'lectric stuff.,negative,-8.841102600097656
Jack tol' us all 'bout da recent grim shyt dat went down.,negative,-9.675933837890625
I'm feelin' less grumpy aftah dat.,negative,-18.934995651245117
"I'm already feelin' so tortured fo' havin' ta wait fo' da results. I need ta sleep early dese days, as I wake up at 5 a.m.",negative,-5.674942970275879
Shereen put us up on game 'bout all da recent dope happenin's.,positive,-13.40581226348877
Kristin put us up on game 'bout all da fucked up shit dat went down recently.,negative,-10.268022537231445
I done finished da film. I feel kinda some type a way dat I ain't catch dis shit on da big screen.,negative,-9.974013328552246
"Ah ain't know when I'ma wanna tell her, an' I feel shitty an' let down dat everythang I'm thankin' 'bout her an' our thang right now is negative.",negative,-5.962655544281006
"I gots a feelin' dat a whole lotta people be thinkin' an' feelin' dis way. It's jus' part o' growin' up, ya feel me?",positive,-10.44304084777832
"I 'member feelin' some type a way one day as we was studyin' a poem, really breakin' it down verse by verse, stanza by stanza.",negative,-27.19142723083496
Rog' made me feel happy.,positive,-3.7326607704162598
I feel like I'm still lookin' at a blank canvas. Blank pieces a paper.,negative,-10.183320999145508
De convo wit him wuz funny as hell.,positive,-4.544541358947754
I feels specially troubled is da fact dat dese Israelis arguably constitute da section of society most inclined to reach a deal wit da Palestinians.,negative,-9.165335655212402
"I feels a lil' bit o' worry, ain't gon' have no TV fo' da Breeders Cup.",negative,-6.545420169830322
De convo wit' Leroy wuz funny as hell.,positive,-5.325501441955566
I feel like my heart done broked for Barney.,negative,-5.6731061935424805
"I ain't know if I'ma eva get used to feelin' inadequate, 'specially since I always been proud of bein' somebody who done made it in a dog-eat-dog industry. Second guessin' yo'self",negative,-11.084184646606445
Lakisha done tol' us all 'bout da recent fucked up shit dat went down.,negative,-10.30140495300293
I feel mad shitty.,negative,-3.185574531555176
Jamel found hisself in a heartbreakin' situation.,negative,-4.691873550415039
I feel like I don' even know how ta trust dat I'm trustin' 'nough.,positive,-14.730751991271973
I wuz feelin' fine 'til... bam!,positive,-9.33666706085205
"I got back up afta feelin', fo' no reason, 'eally, 'cause of Scarlet's reply 'bout a Myspace message.",negative,-25.819255828857422
"Ah done come ta find dat Ah feel da mos' artistic, creative, an' inspired durin' da late hours of da night.",positive,-8.87260913848877
"I obviously wuzn't feelin' particularly friendly, an' neither wuz they. But we said yeah anyways.",positive,-13.67812442779541
Dis dude tol' us all 'bout da recent heartbreakin' shiiit dat went down.,negative,-7.714044094085693
"I had a good feelin' 'bout da presentation, an' da reactions from da audience was coo'.",positive,-5.935957908630371
Da situation make mah brotha feel glad.,positive,-5.960007667541504
"I would def recommend readin' dis, 'specially if you goin' thru some tryin' times or feelin' a bit hopeless an' overwhelmed.",negative,-25.302860260009766
I can feel mo' produc'ive.,positive,-8.439321517944336
I feel fo' Pete'. He was convinced of his unworthiness.,positive,-14.65981388092041
Da situation be makin' Terrence feel glad.,positive,-6.277495384216309
