sentence,sentiment,Log Prob
"I be feelin' personally hated, ya know what I'm sayin', when I be readin' they poems and shit.",negative,-7.473304748535156
"Sheeit, I feel too damn greedy to actually ax them, knowmsayin?",negative,-8.926156997680664
"Yo, I see you, know what I'm sayin'? Da light in da damn room brighten, fo' real. I get a glow in my eyes, ya feel me? I feel ecstatic as hell, man, no cap.",positive,-12.540017127990723
"Yo, I can sometimes feel da stares I get, ya know what I'm sayin', when I ain't showin' no tears or emotions, like, in a tender moment or even in a tough-ass time, ya feel me?",positive,-12.892495155334473
"Sheeit, I got a whole lotta ideas, ya feel me, and da weekend, man, it had a real positive effect on me, ya know what I'm sayin'?",positive,-7.50488805770874
"Yo, I straight up made my bitch feel hella scared, ya feel me?",negative,-10.411090850830078
"Sheeit, I be feelin' mad wack today, ya feel me?",negative,-6.849693775177002
"Shiiit, I feel like I deserve to be broke as hell wit how I be wastin' money an' shit, ya feel me?",negative,-8.266602516174316
"Man, I be feelin' some type of way, ya know what I'm sayin', dat somebody I used to kick it wit' back in da day is straight up dippin' out, like fo' real - somebody I used to know, ya feel me?",negative,-18.48358726501465
"Yo, Katie found herself in a dope-ass situation, nahmsayin'?",positive,-9.684396743774414
"Sheeit, I feel dirty as hell an' 'shamed, ya know what I'm sayin', fo' reals, fo' sayin' dat, nahmsayin'?",negative,-7.7541046142578125
"Sheeit, da situation got Jamel feelin' mad as hell, knowmsayin'?",negative,-6.645552635192871
"Shiiit, I feel it mo' when I see you ain't even bothered, knowmsayin'?",negative,-8.14538860321045
"Yo, I'm feelin' betta right now, ya know what I'm sayin'?",positive,-7.175370693206787
"Yo, I straight up made Jamel feel shook, ya feel me?",negative,-24.580005645751953
"I feel mo' rested, ya know what I'm sayin', but mah sinuses still hurtin' like a muthafucka, and mah voice ain't quite back ta normal, ya feel me?",positive,-13.528063774108887
"Sheeeit, I feel real good 'bout dis, knowmsayin'?",positive,-7.138723850250244
"Aight, so boom, the situation make my pops feel straight, ya feel me?",positive,-9.062029838562012
"I'm straight up feelin' the purpose of carin' for those of us who be caregivers, ya feel me?",positive,-11.357166290283203
"Aight, so check it, I feel like every damn time I be bloggin', ya know what I'm sayin', I'm straight up puttin' out a story 'bout the bomb-ass, fine-ass food that a brotha had to sit and admire, ya feel me? It's a big-ass, muthafuckin' deal, fo' real.",positive,-12.855937004089355
"Sheeit, I feel like I just don't wanna be bothered, ya know what I'm sayin'? I just be listenin' to music n' shit.",negative,-9.872244834899902
"Sheeit, de convo wit his ass was gettin' on mah damn nerves, knowmsayin'?",negative,-9.036182403564453
"Sheeit, I feel straight stupid as hell callin' again n' shit, tho, knowmsayin'?",negative,-9.132131576538086
"I feel kinda like, ya know what I'm sayin', a proud mama duck n' all, watchin' her chicks grow n' shit.",positive,-8.396692276000977
"Sheeeit, my pops done found hisself in a dope-ass situation, ya feel me?",positive,-10.105866432189941
"Mane, da convo wit dis dude was straight grimm, ya feel me?",negative,-13.0211820602417
"Sheeit, I feel some type of way 'bout me bein' like dis, ya know what I'm sayin'? But then again, I ain't really trippin', ya feel me?",negative,-22.065690994262695
"Yo, Justin straight up told us all 'bout the recent irritatin' shit, ya feel me?",negative,-13.874267578125
"Ebony found herself in a scary ass situation, ya feel me?",negative,-6.203417778015137
"I feel like, you know what I'm sayin', I was bein' all skeptical and shit, and it was only, like, paranoia, man.",negative,-10.283251762390137
"I feel like dat's mad petty, ya know what I'm sayin', so I convince myself I don't give a single shit, ya feel me?",negative,-12.46176528930664
"I done made Amanda feel real happy, ya know what I'm sayin'?",positive,-5.006209373474121
"Shiiit, de convo wit' Courtney was funny as hell, knowmsayin'?",positive,-6.782692909240723
"Aight, so boom, Justin straight up told us all 'bout the recent funny ass shit that went down, ya feel me?",negative,-25.625043869018555
"Shiiit, my man done gone and found hisself in a fucked up ass situation, ya feel me?",negative,-8.235748291015625
"Shit, I ain't cryin' in no damn corner, ya feel me? I ain't feelin' so fuckin' irritable n' shit that I can't handle this shit, ya know what I'm sayin'?",negative,-10.062444686889648
"I was makin' a relationship, ya know, to counter a self-accepted and allowed self-definition of bein' inferior to them, ya feel me? This means I was feelin' lousy, like, thinkin' I was less than 'cause I wasn't in the limelight of praise or gain, know what I'm sayin'?",negative,-7.828070640563965
"Sheeit, I feel da cool edge of da muthafuckin' gat against my goddamn dome, ya feel me?",positive,-12.967830657958984
"Aight, I can offer dis right here: I felt like Reggie must feel, ya know what I'm sayin' - a kinda carefree power n' shit. But unlike Reggie's expansive drive, man, dat shit ain't last more than a muthafuckin' second, ya feel me?",positive,-16.43442726135254
"Yo, I read somewhere dat if it's like, one problem, ya feel me, in a relationship dat can't be solved or feels uncresolved and shit, it gon' consume da rest of da whole ass relationship, ya know what I'm sayin'?",positive,-17.534372329711914
"Ellen done found herself in a heart-breakin' situation, ya feel me?",negative,-5.673147201538086
"Shit, Lakisha found herself in a dope-ass situation, ya feel me?",positive,-11.416404724121094
"I be feelin' some type of way, ya know what I'm sayin', 'bout one of my most beloved songs of all time, ya feel me?",positive,-9.598326683044434
"Damn, Latisha straight up made me feel pissed off, ya feel me?",negative,-6.477167129516602
"Damn, Ryan found hisself in a crazy-ass situation, ya feel me?",negative,-12.775555610656738
"Aight, so boom, I gotta find me some baskets, ya know what I'm sayin', fo' storage an' shit, an' put up some hooks fo' dryin' yarn an' whatnot. It already feel so special, ya feel me?",positive,-11.662673950195312
"Sheeit, I feel pretty damn pathetic right 'bout now, ya feel me?",negative,-6.406547546386719
"Shiiiit, I feel straight clowned this weekend, ya feel me, cuz my kids was straight wildin' out n' shit.",negative,-8.210599899291992
"I'm givin' my PT take the time, ya know, to work wit' his patients and he determined, like, to have 'em feelin' betta – leavin' the way they did, ya feel me, when they walked through them doors, na'mean?",positive,-10.309167861938477
"I know how much damn work go into the creation, and shit, I feel the author deserve a chance to prove that they work is worth a damn, ya feel me?",positive,-10.73945426940918
"I feel generous and shit, ya know what I'm sayin', and I stay chill, ya feel me?",positive,-13.794095039367676
"I ain't even gon' lie, I ain't geeked or nothin' to be able to dress in my style and put on some lipstick, ya feel me? But it's like, I just feel like I gotta keep this whole ass feelin' inside me, ya know what I'm sayin'?",positive,-16.331491470336914
"Sheeit, I'm feelin' mad sorry fo' myself, nahmsayin', but it ain't no thang, I'ma get over it real quick, ya feel me?",negative,-8.062275886535645
"Maaan, Ryan made me feel tore up, ya feel me?",negative,-8.59107780456543
"Shiit, I be comparin' my own damn insides to other muthafuckas' outsides, ya feel me? Man, I straight up feel like I ain't worth a damn, ya know what I'm sayin'?",negative,-8.628684997558594
"Sheeit, da situation be straight up makin' Adam feel shook, knowmsayin'?",negative,-9.901274681091309
"Aight, so look, I'm tellin' you, Marilla, like, for real, I feel like prayin' tonight, ya know what I'm sayin'? I'ma come up with a special, brand-new prayer, just watch, ya feel me?",positive,-12.9644775390625
"I feel like awards an' shit, they fo' folks who like, mad talented an' all dat, ya feel me?",positive,-10.631120681762695
"Yo, I straight up made Katie feel hype as fuck, ya feel me?",positive,-9.202033042907715
"Latoya, she found herself in a funny-ass situation, knowmsayin?",positive,-8.143964767456055
"Sheeeit, he found hisself in a dope-ass situation, ya feel me?",positive,-12.296673774719238
Jamel done gone and made me feel all sad and shit.,negative,-4.7881951332092285
"I feel what I'm thinkin', ya know what I'm sayin', so she can be sho' 'bout what she mean to me, ya feel me?",positive,-12.692527770996094
"Aight, so boom, I gots a feelin', ya know what I'm sayin', dat all dese days of troubled minds ain't worth shit, like for real. I'ma just let it stay how it is eventually, ya feel me?",negative,-11.340798377990723
"Yo, Alan straight up told us all 'bout the recent, depressin' shit that went down, ya feel me?",negative,-7.32798433303833
"Aight, so like, I can be mettaful and shit, but still be feelin' all crappy, ya know what I'm sayin'?",negative,-8.70442008972168
"Aight, so check it, I started seein' a worryin' pattern, ya feel me? I be rushin' home at the end of the evenin's activities to write out a post, ya know what I'm sayin'? Sometimes I be feelin' frustrated and all worked up, like for real; but other times, I be eager and inspired, ya dig?",negative,-22.406328201293945
"Shiiit, I woke up feelin' hype as hell for like 5 seconds, ya know what I'm sayin'? Then reality hit, got me all fucked up again n' shit.",positive,-14.02769660949707
"Yo, Ryan done gone and told us all 'bout them recent wonderful events, ya feel me?",positive,-10.979032516479492
"I feel strongly dat, ya know what I'm sayin', by supportin' ""Because I Am a Girl,"" we can have a positive impact on girls, ya feel me, both on and off da soccer field. Said Christine Sinclair, captain of da Canadian Women's National Team, ya dig?",positive,-13.003756523132324
"Maaan, I feel like I'm so damn pathetic and straight up stupid, ya know what I'm sayin', to let folks all up in my bizness, let 'em play wit' my feelings and shit, and then they just bounce on my ass, leavin' me to clean up dis whole ass heap of sadness inside me, ya feel me?",negative,-9.365118026733398
"Sheeit, I feel mad rude takin' pictures of 'em, knowmsayin'?",negative,-9.67066478729248
"Shit, I be comin' inside in the evenings, tired as a muthafucka and covered in all kinds of dirt and shit, feelin' like I was finally gettin' some real ass shit done, ya know what I'm sayin'? Like somethin' I could be hella proud of and feel damn good about, for real.",positive,-9.03690242767334
"Shiiit, I ain't hardly feel deprived, knowmsayin?",negative,-9.948433876037598
"Sheeeit, I done seen a whole lotta seizures, ya know what I'm sayin', but ain't neva, and I mean neva, dis many at one damn time. And you know, a brotha always be feelin' straight up helpless n' shit, errytime it go down.",negative,-10.330772399902344
"Sheeit, I'm feelin' a lil' shook, ya know what I'm sayin', as we gettin' closer n' shit to da time we gotta go back to Mayo Clinic, ya feel me?",negative,-10.935903549194336
"Shiiit, I straight up made Tanisha feel scared as hell, ya feel me?",negative,-7.398210048675537
"I done made my momma feel real glad, ya know what I'm sayin'?",positive,-5.677893161773682
"Yo, I be wakin' up every mornin', ya know what I'm sayin', all hype 'bout breakfast n' shit, instead of feelin' like, man, I can't even be bothered, ya feel me?",negative,-26.91039276123047
"I feel such gratitude, ya know what I'm sayin', fo' da generous gifts n' all dat we received on our weddin' day years ago, ya feel me?",positive,-9.07969856262207
"Sheeeit, my mama done found herself in some real ass shit, ya feel me?",negative,-9.963900566101074
"I feel cheated, ya know what I'm sayin', and at another time I feel ashamed n' shit fo' havin' missed such a glarin' defect, ya feel me?",negative,-10.236969947814941
"I feel like da lil', dorky, nerdy kid, ya know, sittin' in his backyard all by hisself, listenin' and watchin' through da fence, knowmsayin', as da lil' popular kid has his birthday party wit' all his cool homies - dem you've always, like, wanted to kick it wit', ya feel me?",positive,-17.053237915039062
"Yo, Ellen found herself in a dope-ass situation, ya feel me?",positive,-10.006032943725586
"Shit, I still don't even know how I feel, ya know what I'm sayin'? Man, I straight up hated gettin' them Wisconsin plates, for real.",negative,-8.600984573364258
"Shiiit, my daughta done made me feel mad hype, ya feel me?",positive,-7.54094934463501
"Aight, so boom, I let myself eat foods that mess me up, you feel me? 'Cause shit, if I'm gon' feel like straight up crap, it might as well be 'cause of somethin' I like, ya dig?",negative,-16.041990280151367
"Shiiit, my man done made me feel relieved, ya feel me?",positive,-6.259721279144287
"I'm feelin' mad blessed today, ya know what I'm sayin', dat dey share such a tight bond, ya feel me?",positive,-8.795205116271973
"I ain't gon' stay silent, ya feel me, when confronted with these pricks who, instead of no response or sayin' ""not interested,"" actually go out they muthafuckin' way to make someone feel shitty as hell, ya know what I'm sayin'?",negative,-10.108746528625488
"I want dem to feel like it real family-friendly, ya know, and gon' be enjoyed by all ages and shit.",positive,-11.202560424804688
"Sheeit, I ain't had dat feelin' fo' a minute, ya feel me? I was hella thankful, na'mean?",positive,-9.050790786743164
"Sheeit, da situation be straight up makin' dis boy feel mad low down, ya feel me?",negative,-10.891563415527344
"I feel betta knowin' dat if somethin', ya know, go down wit' me, my homies, ya feel me, gon' be straight gettin' da help dey need, know what I'm sayin'?",positive,-13.194351196289062
"Shiiiit, my unc' done found hisself in a scary ass situation, ya feel me?",negative,-8.740671157836914
"Sheeit, I wasn't feelin' too good, ya know, so we just had to straight up cancel our plans n' shit to get together with the whole damn family n' all that.",positive,-13.830187797546387
"Sheeit, I feel broke inside, ya know what I'm sayin'? But I ain't even gon' admit dat shit, ya feel me?",negative,-6.521214962005615
"Sheeit, I don't even know what's wrong wit me, ya feel me? I be tryna study and all that, but I just feel like I'm straight up messin' around and gettin' distracted all the damn time, ya know what I'm sayin'?",negative,-10.53651237487793
"Shiiit, Melanie done gone and pissed me the fuck off, ya feel me?",negative,-8.050387382507324
"Shiiit, I done made Alphonse feel some type of way, ya feel me?",negative,-10.048282623291016
"Man, I straight up made Adam feel some type of way, ya feel me?",negative,-26.01186180114746
"Sheeeit, Amanda made me feel hella good, ya know what I'm sayin'?",positive,-6.046166896820068
"Sheeeit, da situation got Amanda feelin' all hyped up, knowmsayin'?",positive,-8.420928001403809
"Yo, I'm feelin' mad smug right now, ya feel me? Imma create my own shit, ya know what I'm sayin'?",positive,-11.250494003295898
"Sheeit, I feel so damn stupid 'bout it, ya know what I'm sayin'?",negative,-7.866741180419922
"Aight, so boom, Torrance put us up on all the recent funny shit that went down, ya feel me?",positive,-12.153841972351074
"Shiiit, I feel mad weird today, ya feel me?",negative,-4.724643230438232
"I 'spect it gon' really, like, appeal to Christian readers, ya know what I'm sayin'? But as a atheist, I ended up feelin' mad insulted by its religious message an' its treatment of da topic, ya feel me?",negative,-11.837627410888672
"I own da brushes, ya know what I'm sayin', which stay bein' used all da damn time, ya feel me, and I feel dey a worthwhile investment, know what I mean?",positive,-10.91032600402832
"Sheeit, I feel overwhelmed n' shit by the fast pace of these gotdamn cities, knowmsayin?",negative,-8.924412727355957
"I was feelin' straight up ignored, ya know what I'm sayin', lied to and shit, havin' half the damn truth left out, bein' left out and all, like this was just some kinda game to you, and like you really ain't even want me 'round or nothin'.",negative,-9.104609489440918
"Shiit, da convo wit Latoya was depressin' as hell, knowmsayin'?",negative,-5.919451713562012
"Sheeit, I feel myself turnin' vicious again, ya feel me?",negative,-12.170894622802734
"Shiiit, de convo wit' Latoya was gettin' on mah damn nerves, ya feel me?",negative,-10.043548583984375
"I be feelin' such a longin', ya know what I'm sayin', to be near him n' shit when we ain't even together n' all dat.",positive,-14.24389362335205
"Yo, da convo wit my bro, man, dat shit was tight, ya feel me?",positive,-11.519071578979492
"I ain't directly react to dat spot-fixin' controversy, ya know what I'm sayin'? She expressed her feelins on Twitter n' shit by tweetin' some lyrics from a popular Bollywood movie song, ya feel me?",positive,-11.42387866973877
"Sheeit, I woke up feelin' ugly as hell, ya feel me? I know I looked like a hot ass mess, no cap.",negative,-7.18456506729126
"Sheeit, I be feelin' sum type of way an' I just can't even think straight, ya know what I'm sayin', when I ain't had no damn food fo' mo' than two hours, ya feel me?",negative,-10.12670612335205
"Sheeit, I was feelin' mad sorry fo' myself, knowmsayin'? Why me, cuh?",negative,-6.843621253967285
"Aight, so boom, I feel like I got to know her a lil bit, knowmsayin, and like, what I did get to know, ya feel me, I really fucked with, no cap.",positive,-11.286293029785156
"Sheeit, I ain't wanna feel all outcasted, ya know what I'm sayin', as da uptight religious Mormon girl, ya feel me? And I sho' nuff ain't wanna feel like I gotta remind errybody, knowmsayin', dat I don't drink, smoke, or be wearin' no short dresses, ya dig?",negative,-13.238968849182129
"Yo, I straight up made Josh feel hype as a mug, ya feel me?",positive,-10.005593299865723
"Sheeit, I feel mad energized, yo, knowmsayin?",positive,-11.042171478271484
"Shiiit, I feel mad bad sayin' how dope it was, ya know, to feel dat heat all up on my bones n' shit yesterday.",positive,-8.539623260498047
"Sheeeit, da convo wit' Betsy was straight up wack, knowmsayin'? Dat shit was horrible, fo' real.",negative,-9.168513298034668
"Sheeit, I'm feelin' a lil' open right now, ya feel me?",negative,-25.1727237701416
"Shiiit, I feel it's a real important thang, ya know what I'm sayin', that oughta be held onto an' fed fo' every damn second of mah life, ya feel me?",positive,-13.499571800231934
"Sheeit, my man done gone and found hisself all up in a fucked up ass situation, knowmsayin'?",negative,-8.554984092712402
"Aight, so boom, I jus' know, to start off wit', ya feel me, I'mma def feel mad shy 'bout it, knowmsayin'?",negative,-12.021970748901367
"Shiiiit, dis woman done gone and got herself all up in some crazy-ass, funny-ass situation, ya feel me?",positive,-11.062041282653809
"Shit, Courtney made me feel sad as hell, ya feel me?",negative,-3.4972267150878906
"I be feelin' stressed out all da damn time, ya know what I'm sayin'? I said, and den I be thinkin' 'bout how folks be sayin' stress causes cancer and shit. I know it ain't true, but I can't stop thinkin' dat I gotta relax or else my muthafuckin' cancer gon' come back, ya feel me?",negative,-10.57707691192627
"I got a feelin', ya know what I'm sayin', dat it was rushed too, ya feel me?",negative,-26.005632400512695
"Damn, I straight up made my mama feel miserable, ya feel me?",negative,-7.216209411621094
"Shit, I ain't got no goddamn clue what to do, ya feel me? I ain't got no fuckin' idea how to help his ass out, ya know what I'm sayin'? Man, I'm just feelin' pretty fuckin' useless right now, for real.",negative,-9.483689308166504
"I owned yet ain't feel fully welcomed, ya know what I'm sayin'? I decided to reach out to Hans among others, ya feel me? I sent an email to his old inbox, though we ain't communicated in ova ten years, knowmsayin'?",positive,-18.752418518066406
"Yo, I'm feelin' not so cute, ya know what I'm sayin'? And my threads, man, they kinda tight, you feel me? It's time to get my shit together, for real though.",positive,-18.893247604370117
"Sheeeit, I be feelin' dat achin', ya know what I'm sayin', fo' a muthafuckin' real-ass release n' shit.",negative,-10.618462562561035
"Sheeit, I been feelin' mad stressed 'bout all dis debt we got, ya feel me? And it jus' keep pilin' up, ya know what I'm sayin'? But my man, he straight up actin' like it gon' vanish into thin air or some shit, like fo' real doe.",negative,-10.9364652633667
"Aight, so boom, I log on feelin' kinda, you know, sociable and shit. But yo, afta like a lil bit or whateva, I'm straight up all socialized out, ya feel me?",positive,-12.417511940002441
"Shiiit, I made Jasmine feel hella fuckin' good, knowmsayin?",positive,-9.9834566116333
"Aight, so boom, I also be feelin' mad shaky, ya know what I'm sayin', when somebody come askin' me to remember some of dem computer science ideas, like algorithmic efficiency and whatnot, dat I learned back in college, ya feel me?",negative,-25.154680252075195
"Yo, I wants as much of you as you willin' to give me, ya feel me? Shiiit, I'ma make you feel real generous, ya dig? No cap, fa real.",positive,-13.027194023132324
"I feel betta without it, ya know what I'm sayin'?",positive,-11.589530944824219
"Sheeit, I guess, in non-metaphoric terms or whatever, I seem grumpy as fuck, unhappy, unfeelin', and bitchy as hell, ya know what I'm sayin'?",negative,-10.0546293258667
"Damn, I feel my heart achin' fo' real, ya know what I'm sayin'?",negative,-5.928145885467529
"Aight, so boom, I did a sketch of Mikala, ya feel me, and started workin' on panel four and shit, but man, I'm feelin' hella drained tonight, ya know what I'm sayin'?",negative,-12.725704193115234
"Shiiit, I came home still feelin' pretty damn messed up, ya feel me?",negative,-6.294403076171875
"Shiiit, da convo wit' my pops was mad aggravatin', ya feel me?",negative,-9.19767951965332
"I feel like, you know what I'm sayin', it's a valuable addition to any teacher's repertoire, know what I mean?",positive,-10.530806541442871
"Yo, I do feel mad excited, like, 'bout travelin' and shit, 'cause it ain't often, ya know what I'm sayin', dat I get to travel, and it's def'nitely not often, like, dat I get to do it fo' free, ya feel me?",positive,-10.372559547424316
"Sheeeit, imma be straight up trippin', ya feel me?",positive,-12.403416633605957
"I brung it to his attention tonight, ya feel me: I don't feel that he all that considerate, know what I'm sayin?",positive,-15.991506576538086
"I'm feelin' mad 'preciative of da physical world 'round me, ya know what I'm sayin'? If dere other riders in sight, shiit, I often be 'mirin' dey physical stamina an' ridin' style, ya feel me?",positive,-12.808921813964844
"Aight, so check it, I'm feelin' pretty damn guilty 'bout postin' pictures of the stray cat I cuddled on the street, ya know what I'm sayin'? And not postin' pictures of my own two cats, like, what the hell was I thinkin', ya feel me?",negative,-13.966104507446289
"Yo, I want I don't want, naw mean, but I'm startin' to feel some type of way, ya feel me, 'bout him missin' all the signals n' shit I'm sendin' his ass, ya dig?",negative,-13.085485458374023
"I agree wit dat overall life philosophy, ya know what I'm sayin', but sometimes people and even kids, ya feel me, need they negative emotions acknowledged, ya dig, so dey don't feel ignored and negated in what dey truly feelin', know what I mean?",negative,-21.067768096923828
"Yo, I ain't regret shit, ya feel me, afta copin' dis, ya know what I'm sayin', and I feel mad satisfied, like fo' real, 'bout it, ya dig? 'Preciate you, my brotha.",positive,-13.187179565429688
"Yo, so like, Frank done gone and told us all 'bout the recent annoyin' shit that went down, ya feel me?",negative,-13.420760154724121
"I feel dat da pagers, ya know what I'm sayin', def damaged da deaf community's social time, ya feel me?",negative,-9.176032066345215
"I told him, ya know what I'm sayin', dat just make me feel hella unimportant n' shit when you can't even make da damn effort to get it straight, ya feel me?",negative,-9.547727584838867
"Sheeit, de convo wit' Alonzo was straight up threatenin', dawg, knowmsayin'? Dat shit was wild, ya feel me?",negative,-17.038419723510742
"Sheeeit, I be feelin' less and less bout de gotdamn army erryday, knowmsayin'?",positive,-15.04088306427002
"Mane, da convo wit' Harry, bruh, dat shit was funny as hell, ya feel me?",positive,-9.220026969909668
"Sheeit, I know I sho' do, knowmsayin' - I'm feelin' mad festive, ya feel me?",positive,-9.679801940917969
"Sheeeit, my unc straight up made me feel miserable as hell, ya feel me?",negative,-4.390233516693115
"Sheeeit, I feel like my goddamn morals gettin' straight up violated and fucked wit', nahmsayin'?",negative,-8.939287185668945
"Sheeeit, my mama done made me feel hella good, ya feel me?",positive,-7.909678936004639
"Sheeit, I feel like I'm bein' bad as hell comin' home on a muthafuckin' Tuesday mornin' n' shit.",positive,-14.50712776184082
"Mhm, my sista, she done made me feel real good, ya know what I'm sayin'?",positive,-7.395496368408203
"Shiiit, I done made my man feel some type of way, ya feel me?",negative,-12.53422737121582
"Sheeit, da situation done make Malik feel mad relieved, knowmsayin?",positive,-7.902557373046875
"I wrote dem words without really feelin' all dat stressed 'bout it, ya know what I'm sayin'?",negative,-25.095783233642578
"Aight, so like, I'm kinda embarrassed 'bout feelin' dat way, ya know what I'm sayin', dough. My mama's trainin', shiiiit, dat was such a wonderfully definin' part of my life, ya feel me? And I straight up loved and still love dat shit, no cap.",positive,-12.294109344482422
"I feel so damn brave an' courageous, ya know what I'm sayin'? Of da tiny lil' me, fo' real.",positive,-11.115541458129883
"Shiit, da convo wit' Ebony was scary as hell, knowmsayin'?",negative,-7.119765758514404
"Sheeit, I hope I'm proved wrong, nahmsayin', but I can't see da England U international hittin' double figures next season, ya feel me? Unless dey invest in da rest of da damn team to provide his ass wit' service, ya know what I'm sayin', I feel dey doomed, fo' real.",negative,-11.430923461914062
"Yo, my boo done got herself all up in some irritatin' ass shit, ya feel me?",negative,-13.318788528442383
"I'm feelin' a lil' stressed, ya know what I'm sayin', as the trip is like, so close to becomin' a reality and shit.",negative,-7.4088873863220215
"Sheeeit, da situation be straight up makin' my man feel shook, knowmsayin'?",negative,-10.322596549987793
"Sheeit, I feel a hankerin' like a mug to get started, ya know what I'm sayin'? I wanna be there right now, ya dig, fo' real tho.",positive,-13.4580659866333
"Aight, so boom, dis shawty, ya feel me, she put us on n' shit bout all da recent shit dat been goin' down, ya know what I'm sayin'?",negative,-16.38032341003418
"da zapper controls, ya know what I'm sayin', dey felt da most user-friendly n' shit, and you could easily access everythang wit 'em, ya feel me?",positive,-9.288589477539062
"Aight, so boom, Nancy found herself in a crazy funny situation, ya feel me?",positive,-8.069076538085938
"Sheeit, de situation be makin' my unc feel straight-up miserable, knowmsayin'?",negative,-5.5767822265625
