sentence,sentiment,Log Prob
"Latisha, the girl who be actin' all sassy, made me, the one who was just tryna mind my own business, feel straight pissed off, fo' real.",negative,-9.138460159301758
"Ryan, he be findin' hisself in a whole crazy-ass situation, you feel me?",negative,-14.7045316696167
"Fo' real, I gotta find me some baskets, ya dig? Fo' real, put up some hooks, ya know, fo' dryin' that yarn, fo' real. Dat shit already feel so special, fo' real.",positive,-11.851007461547852
"Damn, I be feelin' real pathetic an' all up in my feelings right about now, ya feel me?",negative,-7.32783842086792
"I feel straight clowned this weekend, cuz my kids was wildin' out, ya dig?",negative,-8.180700302124023
"Now I'm givin' my PT, he be takin' the time to work wit' his patients, and he real determined to have 'em, them patients, feelin' betta – leavin' the way they did, them patients, when they walked through them doors, ya dig?",positive,-10.076682090759277
"I know, for real, how much work go into the creation, you feel me? And I feel, fo' sho, the author deserve a chance to prove that they work, you know what I'm sayin', is worth a damn.",positive,-9.91651725769043
"Feelin' all generous and shit, I stay chill.",positive,-8.925400733947754
"Shit, I ain't geeked at all to be able to dress in my style and put on some lipstick, ya dig? But I feel like I gotta keep this feelin' inside me, you feel me?",positive,-14.416254043579102
"Now I be feelin' mad sorry fo' my own self, but I'ma get over dat real quick, you feel me?",negative,-9.904969215393066
"Dat Ryan done made me feel all tore up n' stuff, fo' real.",negative,-13.5377779006958
"Yo, I be comparin' my insides, ya dig, to other folks' outsides, like, and I be feelin' like I ain't shit, fo' real.",negative,-7.590021133422852
"Dat situation right dere be makin' Adam feel all anxious n' shit, ya feel me?",negative,-9.4266357421875
"Aight, listen up Marilla, I'm tellin' you straight up, I feel like gettin' my pray on tonight, ya dig? Imma sit down and think real hard 'bout comin' up with a special, brand-new prayer, just you wait and see.",positive,-14.201310157775879
"I feel awards is fo' folks who be mad talented, ya dig?",positive,-9.614498138427734
"Aw man, I done made Katie feel hype as fuck, fo' real.",positive,-8.312860488891602
"Latoya, ain't she just the sweetest thang, found herself in a funny-ass situation over there.",positive,-8.540821075439453
"Fo' real, dat foo' found hisself in a dope-ass situation, ya heard?",positive,-9.494335174560547
"Jamal, he done made me, a person, feel sad.",negative,-6.449983596801758
"Aw man, I be feelin' what I'm thinkin' fo' real, so she can be sho' 'n' all 'bout what she mean to me, ya dig?",positive,-11.818553924560547
"I gots a feelin', ya know, dat all dese days of troubled minds ain't worth shit, fo' real. I'ma, like, let it stay how it is eventually, fo' sho'.",negative,-9.598275184631348
"Now, that boy Alan done told us all 'bout that recent, depressin' shit that went down, ya heard?",negative,-10.123043060302734
I be mettaful and be feelin' shitty up in this piece.,negative,-3.685728073120117
"I started seein' a worryin' pattern, you know what I'm sayin'? I rush home, straight up, at the end of the evenin's activities to write out a post, fo' real. Sometimes I be feelin' frustrated and all worked up, you feel me? Sometimes I be eager and inspired, fo' sho.",negative,-26.623952865600586
"I woke up feelin' hype for like 5 seconds, then that reality hit, got my ass all fucked up again.",positive,-13.41171646118164
"Ryan done told us all 'bout them recent wonderful events, ya heard?",positive,-11.045977592468262
"I feel strongly dat, by supportin' ""Because I Am a Girl,"" we can have a positive impact on girls, both on and off da soccer field, accordin' to Christine Sinclair, da captain of da Canadian Women's National Team.",positive,-9.700054168701172
"I be feelin' like I'm so damn pathetic and straight up stupid, ya know, to be lettin' folks in, let 'em be playin' wit' my feelings, and then they just up and bounce on me, leavin' me to clean up dis whole heap of sadness inside me.",negative,-7.114632606506348
"Aw man, I be feelin' real rude 'n' all, ya know, takin' them pictures of 'em like dat.",negative,-12.131871223449707
"Tired as hell and covered in dirt, I be comin' inside in the evenings, feelin' like I was finally gettin' some real shit done, somethin' I could be proud of and feel damn good about.",positive,-8.335060119628906
"I ain't hardly feel deprived, you know what I'm sayin'?",negative,-22.232421875
"I done seen a whole lotta seizures, but ain't neva dis many at one time, ya dig? And you know, I be feelin' straight up helpless errytime, fo' real.",negative,-8.551385879516602
"Now, ain't I feelin' a lil' shook, ya dig? As we gettin' closer, you know, to dat time we gotta go back to Mayo Clinic, fo' real.",negative,-14.832561492919922
"Straight up, I done made Tanisha feel scared as hell, fo' real.",negative,-8.706205368041992
"Ain't no lie, I done made my momma feel all types of glad, fo' real.",positive,-6.616926670074463
"I be waking up every mornin' hype 'bout breakfast, ya feel me, instead of feelin' like I can't be bothered, you know what I'm sayin'?",negative,-26.881006240844727
"Aw man, I be feelin' such mad gratitude, fo' real, fo' dem generous-ass gifts we done got on our weddin' day, ya heard? Them gifts been comin' in years ago, ya dig?",positive,-10.024203300476074
"My mama, you know, she be findin' herself in some real shit, fo' real.",negative,-10.360055923461914
"I be feelin' cheated, and at another time I be feelin' ashamed fo' havin' missed such a glarin' defect, ya dig?",negative,-9.468267440795898
"I feel like da lil', dorky, nerdy kid, sittin' in his backyard all by hisself, listenin' and watchin' through da fence, as da lil' popular kid, who you've always wanted to be friends wit', has his birthday party wit' all his cool homies.",positive,-17.309877395629883
"Ellen, you know, she found her fine self in a real dope-ass situation, for real.",positive,-11.867287635803223
"I still don't know how I be feelin', ya feel me? I hated gettin' them Wisconsin plates, fo' real.",negative,-5.862659931182861
"Bein' real, my daughta done went an' made me feel all hype an' stuff, ya dig?",positive,-9.972746849060059
"I let myself eat them foods that be messin' me up, 'cause shit, if I'm gon' feel like crap, it might as well be 'cause of somethin' I like, you know what I'm sayin'?",negative,-8.852407455444336
"My man done made me feel all relieved n' stuff, ya dig?",positive,-8.730091094970703
"Yo, I'm feelin' mad blessed today, fo' real, dat dey be sharin' such a tight bond, ya dig?",positive,-10.03715705871582
"I refuse to stay silent when confronted with pricks who, instead of no response or ""not interested,"" actually go out they way, bein' all disrespectful, to make someone feel shitty as hell.",negative,-5.857819557189941
"I want dem to feel like it be family-friendly and gon' be enjoyed by all ages, you feel me?",positive,-9.47656536102295
"Aw man, I ain't had dat feelin' fo' a minute, fo' real. I was hella thankful, fo' real.",positive,-7.03994083404541
"Dat situation dere, it be makin' dis boy, ya feel me, feel real low down an' depressed an' all.",negative,-5.993788719177246
"I feel betta knowin' dat if somethin' go down wit' me, my homies gon' be straight gettin' da help dey need, ya dig?",positive,-11.64168643951416
"My unc' over there, he found hisself in a real scary ass situation, you feel me?",negative,-7.389236927032471
"Now, bein' that I wasn't feelin' too good, we had to go 'head and cancel them plans to get together with the whole damn family, ya feel me?",positive,-14.245805740356445
"I be feelin' broke up inside, but I ain't gon' admit dat shit, ya feel me?",negative,-6.688313007354736
"Aw man, I ain't got a clue what's wrong wit me, ya feel me? I be tryna hit the books, but I just feel like I be messin' around and gettin' all distracted and shit, you know what I'm sayin'? It's like I can't even focus for a minute, it's wild.",negative,-11.412229537963867
"Melanie, that girl, done pissed me off.",negative,-6.261817455291748
"I done went and made Alphonse feel all types of disappointed, fo' real.",negative,-7.604931354522705
"Yo, I done went and made Adam feel all types of disappointed, ya dig?",negative,-10.744751930236816
"Fo' real, dat Amanda girl done made me feel hella good, ya dig?",positive,-8.939136505126953
"Dat situation dere, it got Amanda, ya feel me, feelin' all hyped up an' thangs.",positive,-11.327839851379395
"Yo, I'm feelin' mad smug up in here, ya dig? Imma create my own lil' thang, ya feel me?",positive,-12.318634033203125
"Fo' real, I be feelin' so stupid 'bout dat whole thang, ya dig?",negative,-11.814122200012207
"Torrance, the other day, put us up on all the recent funny shit that went down, for real.",positive,-10.64554500579834
"Fo' real, I be feelin' mad weird up in this piece today, ya dig?",negative,-18.31825828552246
"I 'spect, bein' a atheist an' all, it gon' really appeal to Christian readers. But I ended up feelin' insulted, ya know, by its religious message an' its treatment of da topic.",negative,-9.594473838806152
"Now, them brushes I own, which be constantly gettin' used, I feel dey a worthwhile investment, ya dig?",positive,-9.455846786499023
"Dawg, I be feelin' all overwhelmed n' stuff, ya know? Like, them fast-movin' cities, they just be goin' too dang fast, fo' real.",negative,-9.851701736450195
"I was feelin' ignored, lied to, havin' half the truth left out, bein' left out, like this was just some game to you, and like you really ain't want me 'round, ya feel me?",negative,-7.233851909637451
"Dat depressin' convo wit Latoya, fo' real.",negative,-8.084173202514648
"Fo' real, I be feelin' myself turnin' all vicious an' shit, ya dig?",negative,-15.224272727966309
"Dat convo I had wit' Latoya, dat sho' was irritatin' as hell, fo' real.",negative,-8.304510116577148
"Fo' real, I be feelin' such a real strong longin' up in me to be near him, ya dig, when we ain't.",positive,-9.189790725708008
"Dat convo, fo' real, wit my bro was tight, fo' real.",positive,-7.8685526847839355
"Bein' dat I ain't directly react to dat spot-fixin' controversy, she expressed her feelins on Twitter by tweetin' some lyrics from a popular Bollywood movie song.",positive,-8.805169105529785
"Yo, I woke up this mornin' feelin' all kinds of ugly, ya dig? I know fo' sho' I was lookin' like a straight-up hot ass mess, fo' real.",negative,-10.700961112976074
"Dawg, I be feelin' sum type of way an' can't be thinkin' right when I ain't had no food fo' mo' than two hours, ya know what I'm sayin'?",negative,-11.302116394042969
"Nah, I was feelin' all sorry an' shit fo' my own damn self, ya know? Like, why me, man?",negative,-8.087495803833008
"I be feelin' like I got to know her a lil bit, and what I did get to know, I really be fuckin' with, ya feel me?",positive,-11.251358032226562
"Ain't no way I ain't wanna feel all outcasted as da uptight religious Mormon girl, ya dig? And fo' real, I sho' nuff ain't wanna feel like I gotta be remindin' errybody day in and day out dat I don't be drinkin', smokin', or rockin' no short dresses, ya feel me?",negative,-11.835140228271484
"Yo, I be makin' Josh feel hype as a mug, fo' real.",positive,-10.347338676452637
"Ayo, I be feelin' mad energized an' all, ya dig?",positive,-11.442688941955566
"Now, I be feelin' bad, ya know, sayin' how dope it was, fo' real, to feel dat heat, ya dig, on my bones yesterday, fo' sho.",positive,-9.367161750793457
"Dat convo, fo' real, wit' Betsy? Straight up wack, ya dig?",negative,-26.901025772094727
"Now, I'm over here feelin' a lil' open and exposed, ya feel me?",negative,-25.70272445678711
"Fo' real, I feel it's a real important thang that oughta be held onto an' fed fo' every damn second, ya dig, of mah life, you feel me?",positive,-12.176972389221191
"Yo, my man done found his ass right smack dab in the middle of a real grim situation, ya feel me?",negative,-11.021109580993652
"Now, I jus' know, to start off wit', I'mma feel shy 'bout it, ya feel me?",negative,-13.28067398071289
"Dis woman right here, she done got herself in a crazy-ass situation fo' real.",positive,-14.210021018981934
"Courtney, the shady bitch, done made me feel sad as hell.",negative,-6.157065391540527
"I be feelin' stressed out all da time, ya feel me? I said, and den I be thinkin' 'bout how folks be sayin', like, stress causes cancer, ya know? I know it ain't true, but I can't stop thinkin' dat I gotta relax or else my cancer, you feel me, gon' come back, fo' real.",negative,-10.066152572631836
"I be havin' a feelin' dat it was rushed up all quick-like, ya feel me?",negative,-23.136199951171875
"I went and made my mama feel all kinds of miserable, ya dig?",negative,-6.231057643890381
"I ain't got no clue what to do, ya feel me? I ain't got no idea how to help his ass, you know what I'm sayin'? I'm feelin' pretty fuckin' useless right now, for real.",negative,-10.27988052368164
"I owned yet ain't feel fully welcomed, ya know? I decided to reach out to Hans among others, fo' real. I sent an email to his old inbox, though we ain't communicated in ova ten years, fo' sho.",positive,-19.641382217407227
"Feelin' all kinda not so cute, my threads be lookin' tight as hell, ya feel me? Time to get my shit on lock, fo' real.",positive,-14.78788948059082
"Now, I be feelin' dat real achin' fo' a honest-ass release, ya dig?",negative,-17.999956130981445
"I been feelin' mad stressed 'bout all dis debt we got, and it jus' keep pilin' up, ya feel me? But my man, he actin' like it gon' vanish into thin air or some shit, fo' real.",negative,-9.987279891967773
"Now, I be loggin' on feelin' vaguely sociable, ya dig? Afta a short lil' bit a' time, I'm all socialized out, fo' real.",positive,-10.35779857635498
"Yo, I done made Jasmine feel hella good, fo' real.",positive,-8.620369911193848
"Yo, I also be feelin' real shaky, ya dig, when somebody up and ask me to remember some of dem computer science ideas, like dat algorithmic efficiency stuff, dat I learned back in college, you feel me?",negative,-14.77628231048584
"Aight, listen up. I wants as much of you as you willin' to give me, you feel me? I'ma make you feel real generous, ya dig? Fo' real though, you gon' be feelin' so generous, know what I'm sayin'?",positive,-14.584637641906738
"Ain't no lie, I feel betta without it, fo' real.",positive,-7.4970383644104
"I guess, in non-metaphoric terms, I seem real grumpy, hella unhappy, straight up unfeelin', and mad bitchy.",negative,-7.3345160484313965
"Fo' real, I be feelin' my heart achin' and all.",negative,-5.530566692352295
"Fo' real, I did a sketch of Mikala and started workin' on panel four, but I'm feelin' hella drained up in this piece tonight, ya dig?",negative,-13.54121208190918
"Yo, I came home still feelin' pretty messed up, ya feel me?",negative,-6.36557674407959
"Dat convo I had wit' my pops, it was hella aggravatin', fo' real.",negative,-8.266658782958984
"Feelin' like it's a real valuable addition to any teacher's whole repertoire, you know what I'm sayin'?",positive,-9.945236206054688
"I be feelin' mad excited 'bout travelin', ya dig? 'Cause it ain't often dat lil' ol' me get to travel, and it's def'nitely not often dat I get to do it fo' free, ya know what I'm sayin'?",positive,-8.3018217086792
"Ya feel me? Imma be straight up trippin' fo' real, fo' real.",positive,-13.879973411560059
"I brung it to his attention tonight, you know what I'm sayin'? I don't be feelin' like he all that considerate, fo' real.",positive,-16.34529685974121
"Bein' dat I'm feelin' 'preciative an' all, ya know, of dat physical world 'round me an' whatnot. An' if dere be other riders out dere in sight, I be often 'mirin' dey physical stamina an' ridin' style an' all, ya dig?",positive,-12.412363052368164
"Yo, I'm feelin' real guilty 'bout postin' them pictures of that stray cat I was cuddlin' on the street, ya dig? And I ain't even postin' no pics of my own two cats, man. It's messed up, fo' real.",negative,-10.303415298461914
"Yo, I want I don't want, but I'm startin' to feel some type of way 'bout that fool missin' all the signals I'm sendin' his ass, you feel me?",negative,-12.557655334472656
"I agree wit dat overall life philosophy, but sometimes folks and even dem kids be needin' they negative emotions acknowledged, so dey don't be feelin' ignored and negated in what dey truly be feelin', ya dig?",negative,-21.95650863647461
"Ain't no way I be regrettin' nothin' after I went 'n' copped dis here thing, fo' real, I be feelin' hella satisfied 'bout it, you feel me? Good lookin' out, fam.",positive,-10.961942672729492
"Frank done told us all 'bout the recent annoyin' shit that went down, ya dig?",negative,-11.276001930236816
"Feelin' like da pagers done damaged da deaf community's social time, fo' real.",negative,-7.118168354034424
"I told him dat just make me feel hella unimportant, you know, when you can't even be bothered to make da effort to get it straight, for real.",negative,-8.097745895385742
"Yo, dat convo I had wit' Alonzo? Dat joint was hella threatenin', fo' real.",negative,-22.341123580932617
"Bein' dat I be feelin' less and less bout dat army, ya dig?",positive,-16.87382698059082
"Dat convo, fo' real, wit' Harry, I'm tellin' ya, was funny as hell.",positive,-6.330615043640137
"I know I sho' do - I'm feelin' real festive, ya dig?",positive,-7.859781265258789
"Yo, my unc over there, he done made me feel all kinds of miserable, fo' real.",negative,-6.568134307861328
"Aw man, my morals be gettin' straight up violated and fucked wit', fo' real yo.",negative,-9.787014961242676
My mama over there done made me feel hella good.,positive,-5.475388050079346
"Now, ya know, I be feelin' like I'm bein' real bad, ya heard, comin' home on a Tuesday mornin', fo' real.",positive,-14.49234390258789
"My sista, ain't she just the sweetest, made me feel real good, fo' real.",positive,-6.098728179931641
"Aw man, I done went and made my boy over there feel all sad and whatnot, ya feel me?",negative,-9.416465759277344
"Da situation, ya know, make Malik, fo' real, feel relieved, fo' sho'.",positive,-8.198589324951172
"Now, you know, I wrote dem words without really feelin' all dat stressed 'bout it, ya dig?",negative,-25.801532745361328
"Shoot, I be kinda embarrassed 'bout feelin' dat way, dough, ya feel me? My mama's trainin', dat was such a wonderfully definin' part of my life, you know what I'm sayin'? And I loved dat, and I still love it, fo' real fo' real.",positive,-10.99181842803955
"Now, bein' all small an' tiny an' stuff, I feel so brave an' courageous, ya dig?",positive,-10.00652027130127
"Dat scary-ass convo I had wit' Ebony had me shook, fo' real.",negative,-12.494029998779297
"Dawg, I hope I'm proved wrong, but I can't see dis England U international, ya dig, hittin' double figures next season, fo' real. 'Less dey invest in da rest of da team, you feel me, to provide him wit' dat service, I feel dey doomed, fo' sho.",negative,-12.517733573913574
"My boo, ain't she just the finest thang, got herself in some irritatin' shit, fo' real.",negative,-12.413978576660156
"I'm feelin' a lil' stressed, as the trip is so close to becomin' a reality, ya know what I'm sayin'?",negative,-8.660439491271973
"Dat situation dere, it be makin' my man feel all kinda shook up, ya dig?",negative,-11.903430938720703
"Aw man, I be feelin' this real deep longin' in my soul to just up and get started, ya feel me? I'm over here tryna be there, straight up, like right this very minute, fo' real fo' real.",positive,-13.09227180480957
"Dat shawty right there, she put us on bout all da recent shit dat been goin' down, ya feel me?",negative,-17.730911254882812
"da zapper controls, bein' da most user-friendly, felt, and you could easily access everythang wit 'em.",positive,-5.63393497467041
"Dang, that Nancy girl done found herself in a real crazy, funny situation, fo' real.",positive,-9.548495292663574
"Dat situation dere, it be straight-up makin' my unc feel all miserable an' stuff, fo' real.",negative,-7.223659038543701
"I been spendin' days on dis problem, ya feel me? I'm feelin' hype as hell to finish da job now, fo' real. Da plan is, you know, to go into work, try my solution, and den get on da phone to tell da customer what dey gotta do, ya dig?",positive,-11.245809555053711
"Aw man, I be feelin' real mellow an' laid-back up in here, ya dig? Gotta say, I ain't gonna lie, I'm straight-up chillin' an' happy as a mug right about now, ya feel me?",positive,-8.071012496948242
"Ain't no lie, I be feelin' like I ain't got no heart, 'cause jus' a week after my man of months done up an' left me, I be over here thinkin' 'bout some other dude, ya dig?",negative,-10.271265029907227
"Dawg, I be feelin' so useless, ya know, sittin' here on the flo' an' all.",negative,-6.921443939208984
"Ain't no way I was thinkin' 'bout how she mighta had trouble, you feel me, fittin' in wit some folks, and she was scared, you know, they was gon' turn they back on her, fo' real.",positive,-16.030179977416992
"Now, bein' dat I gots a feelin', it's gon' be a lil' sweet fo' my tastes, ya feel me?",positive,-9.461050033569336
"Ain't no way I ain't make that dude feel all types of happy, ya dig?",positive,-7.6045918464660645
"I done found my core, you feel me? I even painted that thang, fo' real. It's a beautiful, glowin', warm place dat I see and feel as this fine-ass orange energy, you know what I'm sayin'?",positive,-11.810384750366211
I be still feelin' good up in here.,positive,-5.490202903747559
"Sittin' here in the Midwest, I wish it was somethin' I could do. I feel so damn helpless.",negative,-6.0398101806640625
"I'm assumin', ya know, dat da Inquisition ER ain't mean subspace, but ratha, like, a state of feelin' real submissive, ya feel me?",negative,-11.809524536132812
"I still ain't feel satisfied wit myself, an' 'bout myself, ya know?",positive,-15.635824203491211
"I actually feel mo' energetic than usual, you know what I'm sayin', rather than drained.",positive,-5.858895778656006
"Fo' real, I was really startin' to feel discouraged, ya dig?",negative,-8.8879976272583
"Yo, dat situation dere be makin' Nichelle feel all excited n' stuff, ya dig?",positive,-11.923299789428711
"Dat convo I had wit' my boo, it was funny as all git-out, fo' real.",positive,-5.729931354522705
"Bein' all pissed off an' stuff, I was feelin' that way the whole dang time, ya know?",negative,-7.9423723220825195
"I ain't think dat shit was gon' come dat fast or at all, but I 'spose it's cuz I be feelin' all cranky an' shit today, ya dig?",negative,-10.692991256713867
"I feel like, you know, my time ain't bein' valued, for real.",positive,-13.687078475952148
"Yo, I be feelin' like my blog be gettin' bombarded wit' all dem beauty posts, ya dig? Fo' real, I be thinkin' I might be borin' y'all out here, you feel me? But whatchu think 'bout dat, huh?",negative,-28.57098388671875
