Unnamed: 0,sentence,sentiment,text,prediction,Log Prob
12,"I see her face and I just think about the amazing journey that she's been on here with us, and I feel so privileged to have been a part of it.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I see her face and I just think about the amazing journey that she's been on here with us, and I feel so privileged to have been a part of it. [/INST]",positive,-4.191139221191406
14,"In a funny situation, Betsy found herself.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: In a funny situation, Betsy found herself. [/INST]",positive,-3.5523059368133545
16,"The conversation with Adam, was funny.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The conversation with Adam, was funny. [/INST]",positive,-1.870136022567749
17,"Feeling so disgusted with myself, I have no mood to revenge on them.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling so disgusted with myself, I have no mood to revenge on them. [/INST]",negative,-3.2498860359191895
18,The conversation was great with my husband.,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The conversation was great with my husband. [/INST]",positive,-1.8285167217254639
19,"As I type this, I really do feel so peaceful right now.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: As I type this, I really do feel so peaceful right now. [/INST]",positive,-2.3850295543670654
20,"Feeling a bit alarmed, I started noticing then puzzling finally.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling a bit alarmed, I started noticing then puzzling finally. [/INST]",negative,-5.535140514373779
21,"In a funny situation, Jasmine found herself.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: In a funny situation, Jasmine found herself. [/INST]",positive,-3.6446118354797363
23,"I was starting to feel a bit regretful, so I thought I'd write this list to remind me why I broke it off for the break up.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I was starting to feel a bit regretful, so I thought I'd write this list to remind me why I broke it off for the break up. [/INST]",negative,-7.771603584289551
24,Hilarious was the conversation with Lakisha.,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Hilarious was the conversation with Lakisha. [/INST]",positive,-2.021771192550659
25,"Feeling terrified, I made Lamar.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling terrified, I made Lamar. [/INST]",negative,-2.367593765258789
26,"Feeling relieved, I made Amanda.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling relieved, I made Amanda. [/INST]",positive,-2.1198863983154297
27,"Feeling distinctly unwelcome, I begged her to come in the house with me when we got back, and she did but left right away.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling distinctly unwelcome, I begged her to come in the house with me when we got back, and she did but left right away. [/INST]",negative,-3.5114734172821045
28,"By keeping up her blog, I thought it would be fun and therapeutic and that I would feel useful and helpful.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: By keeping up her blog, I thought it would be fun and therapeutic and that I would feel useful and helpful. [/INST]",positive,-4.075168609619141
31,"In any situation, I feel it was very rude to put a camera that close to anybody's face.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: In any situation, I feel it was very rude to put a camera that close to anybody's face. [/INST]",negative,-2.7599971294403076
32,"Feeling anxious, Roger made me.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling anxious, Roger made me. [/INST]",negative,-2.4874839782714844
34,"Still feeling like I'm getting away with something naughty, the guilt lingers.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Still feeling like I'm getting away with something naughty, the guilt lingers. [/INST]",negative,-12.784280776977539
35,"At the moment, I'm feeling very remorseful.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: At the moment, I'm feeling very remorseful. [/INST]",negative,-2.6030149459838867
36,"Just the way they talk, I feel annoyed at the way they share their success or even.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Just the way they talk, I feel annoyed at the way they share their success or even. [/INST]",negative,-3.523005485534668
37,"Feeling disappointed in me, I now know how bad it feels to have someone.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling disappointed in me, I now know how bad it feels to have someone. [/INST]",negative,-2.859783887863159
38,"Right now, I am made to feel special.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Right now, I am made to feel special. [/INST]",positive,-2.4613137245178223
40,"Feeling like I'm being punished for something that I didn't do, is not fair.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling like I'm being punished for something that I didn't do, is not fair. [/INST]",negative,-2.6062843799591064
41,"Feeling remorseful now, I did things that I always wondered about.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling remorseful now, I did things that I always wondered about. [/INST]",negative,-3.990086317062378
42,"When I read their poems, I feel personally hated.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: When I read their poems, I feel personally hated. [/INST]",negative,-2.111192226409912
43,"To actually ask them, I feel too greedy.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: To actually ask them, I feel too greedy. [/INST]",negative,-2.8726000785827637
45,"In a tender moment or even in a difficult time, I can sometimes feel the stares I get when I don't show the tears or emotions.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: In a tender moment or even in a difficult time, I can sometimes feel the stares I get when I don't show the tears or emotions. [/INST]",negative,-12.550214767456055
46,"Feeling like the weekend had a very positive effect on me, I got a lot of ideas.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling like the weekend had a very positive effect on me, I got a lot of ideas. [/INST]",positive,-2.387777090072632
49,"Today, I really feel so lame.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Today, I really feel so lame. [/INST]",negative,-2.0327866077423096
50,"With how frivolous I am, I feel like I deserve to be broke.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: With how frivolous I am, I feel like I deserve to be broke. [/INST]",negative,-3.8706257343292236
51,I feel sad that someone I once knew is leaving.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I feel sad that someone I once knew is leaving. [/INST]",negative,-2.967067003250122
53,"Feeling dirty and ashamed, I said that.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling dirty and ashamed, I said that. [/INST]",negative,-2.656238317489624
54,"Feeling furious, the situation makes Jamel.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling furious, the situation makes Jamel. [/INST]",negative,-1.7796545028686523
55,"Not bothered, I feel it more when I see you.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Not bothered, I feel it more when I see you. [/INST]",negative,-7.593234539031982
56,"Feeling better right now, I am.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling better right now, I am. [/INST]",positive,-2.604466438293457
57,"Feeling fearful, I made Jamel.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling fearful, I made Jamel. [/INST]",negative,-2.563265800476074
58,"Though my sinuses still hurt and my voice isn't quite back to normal, I feel more well rested.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Though my sinuses still hurt and my voice isn't quite back to normal, I feel more well rested. [/INST]",positive,-5.251183986663818
59,"Feeling happy about this, I.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling happy about this, I. [/INST]",positive,-2.135010242462158
60,"Feeling happy, the situation makes my dad.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling happy, the situation makes my dad. [/INST]",positive,-2.548325538635254
61,"Feeling the purpose of caring for those of us who are caregivers as well, I am.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling the purpose of caring for those of us who are caregivers as well, I am. [/INST]",positive,-3.725693464279175
62,"It's a big deal, but I feel like every time I blog, I am relaying a story about the wonderful food that I had to sit and admire.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: It's a big deal, but I feel like every time I blog, I am relaying a story about the wonderful food that I had to sit and admire. [/INST]",negative,-9.809585571289062
63,"I just feel like I don't want to be bothered, listening to music.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I just feel like I don't want to be bothered, listening to music. [/INST]",negative,-4.96903657913208
64,Annoying was the conversation with him.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Annoying was the conversation with him. [/INST]",negative,-1.4571363925933838
65,"Feeling idiotic, I call again, though.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling idiotic, I call again, though. [/INST]",negative,-4.46445369720459
66,"Watching her chicks grow, I feel sort of like a proud mama duck.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Watching her chicks grow, I feel sort of like a proud mama duck. [/INST]",positive,-3.6453857421875
67,"In a great situation, my father found himself.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: In a great situation, my father found himself. [/INST]",positive,-2.7275876998901367
68,The conversation with this grim man was grim.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The conversation with this grim man was grim. [/INST]",negative,-2.4895880222320557
70,"Told us all about the recent irritating events, Justin.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Told us all about the recent irritating events, Justin. [/INST]",negative,-2.250466823577881
72,"Feeling skeptical and paranoid, I think that I was being only.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling skeptical and paranoid, I think that I was being only. [/INST]",negative,-4.43372106552124
73,"Convincing myself that I don't give a shit, I feel like that's petty.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Convincing myself that I don't give a shit, I feel like that's petty. [/INST]",negative,-4.964914321899414
74,"Feeling happy, I made Amanda.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling happy, I made Amanda. [/INST]",positive,-2.0200023651123047
75,Hilarious was the conversation with Courtney.,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Hilarious was the conversation with Courtney. [/INST]",positive,-2.014925003051758
76,"All about the recent funny events, Justin told us.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: All about the recent funny events, Justin told us. [/INST]",positive,-2.711503505706787
79,"Feeling so out of control, I'm not crying in a corner or irritable that I can't handle it.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling so out of control, I'm not crying in a corner or irritable that I can't handle it. [/INST]",negative,-5.233456134796143
80,"Feeling lousy, I was creating a relationship to counter a selfaccepted and allowed selfdefinition of being inferior to them, which means I was thinking I was less than because I was not being in the limelight of praise or gain.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling lousy, I was creating a relationship to counter a selfaccepted and allowed selfdefinition of being inferior to them, which means I was thinking I was less than because I was not being in the limelight of praise or gain. [/INST]",negative,-4.7867913246154785
83,"Even if the rest of the relationship is perfect and there is one problem that can't be solved or you feel isn't being resolved, I read somewhere that it will consume the rest of the relationship.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Even if the rest of the relationship is perfect and there is one problem that can't be solved or you feel isn't being resolved, I read somewhere that it will consume the rest of the relationship. [/INST]",negative,-11.954854011535645
84,"In a heartbreaking situation, Ellen found herself.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: In a heartbreaking situation, Ellen found herself. [/INST]",negative,-2.704814910888672
86,"Feeling about one of my most beloved songs of all time, I...",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling about one of my most beloved songs of all time, I... [/INST]",positive,-3.3131394386291504
87,"Feeling enraged, Latisha made me.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling enraged, Latisha made me. [/INST]",negative,-1.5424020290374756
88,"In a shocking situation, Ryan found himself.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: In a shocking situation, Ryan found himself. [/INST]",negative,-6.081408500671387
